Filename,Original Contigs,After Filtering,After CD-HIT,GC %,Avg Length,Status
GCA_026998005.1_ASM2699800v1_genomic.fna,500,500,500,55.53,2322.6,KEPT
GCA_026998035.1_ASM2699803v1_genomic.fna,826,826,826,44.99,1974.9,KEPT
GCA_026998095.1_ASM2699809v1_genomic.fna,451,451,451,43.26,3119.9,KEPT
GCA_026998335.1_ASM2699833v1_genomic.fna,812,812,812,53.48,1688.6,KEPT
GCA_026997765.1_ASM2699776v1_genomic.fna,320,320,320,46.02,5256.3,KEPT
GCA_026994865.1_ASM2699486v1_genomic.fna,22,22,22,49.88,97097.0,KEPT
GCA_026998395.1_ASM2699839v1_genomic.fna,417,417,417,52.90,3609.0,KEPT
GCA_026998455.1_ASM2699845v1_genomic.fna,569,569,569,54.04,2959.7,KEPT
GCA_026998565.1_ASM2699856v1_genomic.fna,347,347,347,51.64,2185.6,KEPT
GCA_026998615.1_ASM2699861v1_genomic.fna,559,559,559,59.89,2171.0,KEPT
GCA_026998535.1_ASM2699853v1_genomic.fna,307,307,307,48.30,4616.6,KEPT
GCA_026998765.1_ASM2699876v1_genomic.fna,541,541,541,32.73,1985.4,KEPT
GCA_026998895.1_ASM2699889v1_genomic.fna,424,424,424,53.05,2610.3,KEPT
GCA_026998705.1_ASM2699870v1_genomic.fna,610,610,610,45.13,2858.4,KEPT
GCA_026999445.1_ASM2699944v1_genomic.fna,452,452,452,66.27,1629.0,KEPT
GCA_026999495.1_ASM2699949v1_genomic.fna,530,530,530,42.31,2332.0,KEPT
GCA_026998955.1_ASM2699895v1_genomic.fna,720,720,720,53.73,2333.5,KEPT
GCA_026999505.1_ASM2699950v1_genomic.fna,391,391,391,40.42,3149.4,KEPT
GCA_026999645.1_ASM2699964v1_genomic.fna,730,730,730,53.86,2289.7,KEPT
GCA_026999735.1_ASM2699973v1_genomic.fna,651,651,651,55.36,2878.5,KEPT
GCA_026712385.1_ASM2671238v1_genomic.fna,48,48,48,62.76,82854.5,KEPT
GCA_026999785.1_ASM2699978v1_genomic.fna,534,534,534,41.51,2174.8,KEPT
GCA_026999515.1_ASM2699951v1_genomic.fna,512,512,512,52.25,4266.5,KEPT
GCA_027000005.1_ASM2700000v1_genomic.fna,195,195,195,42.73,4514.9,KEPT
GCA_026999965.1_ASM2699996v1_genomic.fna,782,782,782,37.21,2328.7,KEPT
GCA_027000205.1_ASM2700020v1_genomic.fna,162,162,162,43.47,4399.9,KEPT
GCA_026998345.1_ASM2699834v1_genomic.fna,1226,1226,1226,47.47,3166.0,KEPT
GCA_027000185.1_ASM2700018v1_genomic.fna,169,169,169,38.39,4278.8,KEPT
GCA_027000075.1_ASM2700007v1_genomic.fna,84,84,84,34.51,6164.3,KEPT
GCA_027000685.1_ASM2700068v1_genomic.fna,113,113,113,56.88,4817.7,KEPT
GCA_027000745.1_ASM2700074v1_genomic.fna,324,324,324,37.62,2945.9,KEPT
GCA_027000225.1_ASM2700022v1_genomic.fna,282,282,282,38.71,3642.5,KEPT
GCA_027000845.1_ASM2700084v1_genomic.fna,234,234,234,51.49,2973.9,KEPT
GCA_027000715.1_ASM2700071v1_genomic.fna,370,370,370,53.62,3921.5,KEPT
GCA_027001115.1_ASM2700111v1_genomic.fna,339,339,339,55.13,2826.8,KEPT
GCA_027000535.1_ASM2700053v1_genomic.fna,335,335,335,52.42,5040.1,KEPT
GCA_027000765.1_ASM2700076v1_genomic.fna,296,296,296,41.55,4760.7,KEPT
GCA_027001105.1_ASM2700110v1_genomic.fna,245,245,245,41.41,6187.9,KEPT
GCA_027002005.1_ASM2700200v1_genomic.fna,120,120,120,57.92,5034.8,KEPT
GCA_027002425.1_ASM2700242v1_genomic.fna,257,257,257,53.68,3593.6,KEPT
GCA_027001265.1_ASM2700126v1_genomic.fna,282,282,282,35.59,5542.4,KEPT
GCA_027002515.1_ASM2700251v1_genomic.fna,217,217,217,46.17,5061.7,KEPT
GCA_027002605.1_ASM2700260v1_genomic.fna,331,331,331,47.04,3853.1,KEPT
GCA_027002815.1_ASM2700281v1_genomic.fna,168,168,168,60.41,9717.7,KEPT
GCA_027002875.1_ASM2700287v1_genomic.fna,132,132,132,42.54,13717.7,KEPT
GCA_027003405.1_ASM2700340v1_genomic.fna,502,502,502,56.76,2508.5,KEPT
GCA_027003575.1_ASM2700357v1_genomic.fna,248,248,248,37.11,3106.4,KEPT
GCA_027003625.1_ASM2700362v1_genomic.fna,459,459,459,56.85,2542.1,KEPT
GCA_027003895.1_ASM2700389v1_genomic.fna,658,658,658,54.87,1743.7,KEPT
GCA_027003975.1_ASM2700397v1_genomic.fna,811,811,811,51.66,1593.9,KEPT
GCA_027004135.1_ASM2700413v1_genomic.fna,385,385,385,50.28,2906.5,KEPT
GCA_027004325.1_ASM2700432v1_genomic.fna,196,196,196,32.81,3301.7,KEPT
GCA_027004515.1_ASM2700451v1_genomic.fna,309,309,309,43.01,3082.3,KEPT
GCA_027004555.1_ASM2700455v1_genomic.fna,304,304,304,47.48,2625.2,KEPT
GCA_027004565.1_ASM2700456v1_genomic.fna,393,393,393,52.69,2799.3,KEPT
GCA_027004735.1_ASM2700473v1_genomic.fna,395,395,395,33.24,2984.8,KEPT
GCA_027001445.1_ASM2700144v1_genomic.fna,822,822,822,46.70,4768.5,KEPT
GCA_027005615.1_ASM2700561v1_genomic.fna,301,301,301,61.05,3253.2,KEPT
GCA_027002995.1_ASM2700299v1_genomic.fna,155,155,155,50.80,11976.4,KEPT
GCA_027006035.1_ASM2700603v1_genomic.fna,766,766,766,43.92,2037.8,KEPT
GCA_027006065.1_ASM2700606v1_genomic.fna,523,523,523,53.17,2353.2,KEPT
GCA_027006115.1_ASM2700611v1_genomic.fna,593,593,593,44.65,2212.2,KEPT
GCA_027004975.1_ASM2700497v1_genomic.fna,289,289,289,58.94,5536.4,KEPT
GCA_027006235.1_ASM2700623v1_genomic.fna,364,363,363,55.22,4007.6,KEPT
GCA_027001645.1_ASM2700164v1_genomic.fna,430,430,430,42.05,7181.6,KEPT
GCA_027006415.1_ASM2700641v1_genomic.fna,935,935,935,45.01,1760.7,KEPT
GCA_027006275.1_ASM2700627v1_genomic.fna,933,933,933,42.30,2350.3,KEPT
GCA_027006545.1_ASM2700654v1_genomic.fna,238,238,238,40.33,4787.9,KEPT
GCA_027006525.1_ASM2700652v1_genomic.fna,306,306,306,40.15,4507.2,KEPT
GCA_027006565.1_ASM2700656v1_genomic.fna,234,234,234,42.90,5226.9,KEPT
GCA_027006855.1_ASM2700685v1_genomic.fna,304,304,304,50.50,3559.8,KEPT
GCA_027006325.1_ASM2700632v1_genomic.fna,229,229,229,40.21,6137.0,KEPT
GCA_027007155.1_ASM2700715v1_genomic.fna,296,296,296,42.24,3613.5,KEPT
GCA_027007025.1_ASM2700702v1_genomic.fna,5,5,5,0.00,0.0,DELETED (too few contigs)
GCA_027007425.1_ASM2700742v1_genomic.fna,271,271,271,47.69,2679.6,KEPT
GCA_027007255.1_ASM2700725v1_genomic.fna,281,281,281,34.17,3529.1,KEPT
GCA_027007605.1_ASM2700760v1_genomic.fna,321,321,320,49.90,2990.8,KEPT
GCA_027007885.1_ASM2700788v1_genomic.fna,222,222,222,35.82,3720.3,KEPT
GCA_027007905.1_ASM2700790v1_genomic.fna,192,192,192,44.25,3325.8,KEPT
GCA_027007975.1_ASM2700797v1_genomic.fna,133,133,133,38.17,5329.2,KEPT
GCA_027007055.1_ASM2700705v1_genomic.fna,175,175,175,45.01,7048.1,KEPT
GCA_027007625.1_ASM2700762v1_genomic.fna,80,80,80,52.31,11326.5,KEPT
GCA_027006555.1_ASM2700655v1_genomic.fna,92,92,92,41.69,16100.5,KEPT
GCA_027007995.1_ASM2700799v1_genomic.fna,286,286,286,40.51,3646.9,KEPT
GCA_027008185.1_ASM2700818v1_genomic.fna,476,476,476,48.70,2760.1,KEPT
GCA_027008205.1_ASM2700820v1_genomic.fna,389,389,389,46.09,3826.6,KEPT
GCA_027008425.1_ASM2700842v1_genomic.fna,689,689,689,50.43,2430.5,KEPT
GCA_027008355.1_ASM2700835v1_genomic.fna,167,167,167,45.48,8689.0,KEPT
GCA_027013385.1_ASM2701338v1_genomic.fna,271,271,271,48.24,2687.5,KEPT
GCA_027008145.1_ASM2700814v1_genomic.fna,212,212,212,53.31,8401.1,KEPT
GCA_027013485.1_ASM2701348v1_genomic.fna,367,367,367,53.99,2870.6,KEPT
GCA_027013705.1_ASM2701370v1_genomic.fna,363,363,363,48.87,3838.2,KEPT
GCA_027008105.1_ASM2700810v1_genomic.fna,67,67,67,54.47,25515.6,KEPT
GCA_027013785.1_ASM2701378v1_genomic.fna,192,192,192,52.60,4201.7,KEPT
GCA_027013805.1_ASM2701380v1_genomic.fna,314,314,314,49.07,2918.1,KEPT
GCA_027013945.1_ASM2701394v1_genomic.fna,329,329,329,50.37,3369.1,KEPT
GCA_027008495.1_ASM2700849v1_genomic.fna,191,191,191,54.09,9286.5,KEPT
GCA_027013765.1_ASM2701376v1_genomic.fna,294,294,294,52.57,5094.2,KEPT
GCA_027014065.1_ASM2701406v1_genomic.fna,254,254,254,44.67,5922.5,KEPT
GCA_027014415.1_ASM2701441v1_genomic.fna,397,397,397,48.27,2397.3,KEPT
GCA_027014485.1_ASM2701448v1_genomic.fna,843,843,843,50.12,2154.6,KEPT
GCA_027014275.1_ASM2701427v1_genomic.fna,349,349,349,49.12,4270.3,KEPT
GCA_027013395.1_ASM2701339v1_genomic.fna,42,42,42,45.05,39813.1,KEPT
GCA_027014765.1_ASM2701476v1_genomic.fna,511,511,511,53.67,2147.9,KEPT
GCA_027015295.1_ASM2701529v1_genomic.fna,423,423,423,58.01,2148.3,KEPT
GCA_027015595.1_ASM2701559v1_genomic.fna,622,622,622,64.49,1951.1,KEPT
GCA_027015185.1_ASM2701518v1_genomic.fna,793,793,793,47.72,2534.2,KEPT
GCA_027014105.1_ASM2701410v1_genomic.fna,195,195,195,42.11,9359.4,KEPT
GCA_027014955.1_ASM2701495v1_genomic.fna,234,234,234,56.05,6086.5,KEPT
GCA_027015985.1_ASM2701598v1_genomic.fna,254,254,254,28.96,5126.7,KEPT
GCA_027016435.1_ASM2701643v1_genomic.fna,260,260,260,36.32,4810.0,KEPT
GCA_027015635.1_ASM2701563v1_genomic.fna,265,265,265,39.95,7012.6,KEPT
GCA_027016055.1_ASM2701605v1_genomic.fna,226,226,226,43.65,6639.0,KEPT
GCA_027016515.1_ASM2701651v1_genomic.fna,236,236,236,55.28,3163.5,KEPT
GCA_027016535.1_ASM2701653v1_genomic.fna,113,113,113,57.00,3156.6,KEPT
GCA_027016635.1_ASM2701663v1_genomic.fna,304,304,304,37.09,3718.2,KEPT
GCA_027015875.1_ASM2701587v1_genomic.fna,245,245,245,50.84,7858.0,KEPT
GCA_027016845.1_ASM2701684v1_genomic.fna,243,243,243,37.93,3929.8,KEPT
GCA_027016715.1_ASM2701671v1_genomic.fna,298,298,298,41.86,4128.0,KEPT
GCA_027016965.1_ASM2701696v1_genomic.fna,274,274,274,42.41,5660.4,KEPT
GCA_027016915.1_ASM2701691v1_genomic.fna,352,352,352,57.35,4891.7,KEPT
GCA_027017125.1_ASM2701712v1_genomic.fna,385,385,385,58.95,2900.2,KEPT
GCA_027016885.1_ASM2701688v1_genomic.fna,555,555,555,42.08,4329.4,KEPT
GCA_027017215.1_ASM2701721v1_genomic.fna,268,268,268,57.90,4251.9,KEPT
GCA_027017025.1_ASM2701702v1_genomic.fna,239,239,239,40.74,6501.1,KEPT
GCA_027017165.1_ASM2701716v1_genomic.fna,212,212,212,42.05,7074.1,KEPT
GCA_027017585.1_ASM2701758v1_genomic.fna,359,359,358,32.13,2918.8,KEPT
GCA_027017845.1_ASM2701784v1_genomic.fna,709,709,709,45.37,1655.4,KEPT
GCA_027017365.1_ASM2701736v1_genomic.fna,256,256,256,52.80,5782.7,KEPT
GCA_027017985.1_ASM2701798v1_genomic.fna,459,459,459,30.86,3147.2,KEPT
GCA_027017435.1_ASM2701743v1_genomic.fna,210,210,210,43.72,7570.8,KEPT
GCA_027018125.1_ASM2701812v1_genomic.fna,584,584,584,52.95,1986.1,KEPT
GCA_027018115.1_ASM2701811v1_genomic.fna,530,530,530,54.29,3086.6,KEPT
GCA_027018305.1_ASM2701830v1_genomic.fna,786,786,786,52.47,2391.8,KEPT
GCA_027018375.1_ASM2701837v1_genomic.fna,404,404,404,60.81,3203.3,KEPT
GCA_027018705.1_ASM2701870v1_genomic.fna,138,138,138,36.82,5370.2,KEPT
GCA_027018265.1_ASM2701826v1_genomic.fna,508,507,507,55.57,3625.1,KEPT
GCA_027016475.1_ASM2701647v1_genomic.fna,460,460,460,41.19,7364.6,KEPT
GCA_027022005.1_ASM2702200v1_genomic.fna,239,239,239,60.13,2912.8,KEPT
GCA_027021835.1_ASM2702183v1_genomic.fna,340,340,340,52.91,3939.6,KEPT
GCA_027021965.1_ASM2702196v1_genomic.fna,289,289,289,42.35,5514.5,KEPT
GCA_027022185.1_ASM2702218v1_genomic.fna,273,273,273,44.56,5722.3,KEPT
GCA_027022405.1_ASM2702240v1_genomic.fna,519,519,519,53.68,2227.7,KEPT
GCA_027023205.1_ASM2702320v1_genomic.fna,286,286,286,35.21,3368.3,KEPT
GCA_027023165.1_ASM2702316v1_genomic.fna,261,261,261,54.47,7254.4,KEPT
GCA_027023255.1_ASM2702325v1_genomic.fna,186,186,186,50.82,9133.2,KEPT
GCA_027022365.1_ASM2702236v1_genomic.fna,44,44,44,45.33,39596.7,KEPT
GCA_027023545.1_ASM2702354v1_genomic.fna,327,327,327,53.24,4122.6,KEPT
GCA_027023665.1_ASM2702366v1_genomic.fna,266,266,266,29.90,4892.0,KEPT
GCA_027023355.1_ASM2702335v1_genomic.fna,291,291,291,48.46,7456.1,KEPT
GCA_027023265.1_ASM2702326v1_genomic.fna,59,59,59,42.04,27865.2,KEPT
GCA_027023725.1_ASM2702372v1_genomic.fna,631,631,631,43.97,2312.5,KEPT
GCA_027023825.1_ASM2702382v1_genomic.fna,388,388,388,44.24,3861.3,KEPT
GCA_027024255.1_ASM2702425v1_genomic.fna,52,52,52,36.73,16820.1,KEPT
GCA_027023685.1_ASM2702368v1_genomic.fna,371,371,371,49.59,5223.2,KEPT
GCA_027024465.1_ASM2702446v1_genomic.fna,752,752,752,47.61,2833.1,KEPT
GCA_027018025.1_ASM2701802v1_genomic.fna,1069,1069,1069,41.85,4329.5,KEPT
GCA_027025945.1_ASM2702594v1_genomic.fna,246,246,246,57.81,5651.7,KEPT
GCA_027026585.1_ASM2702658v1_genomic.fna,345,345,345,53.59,2659.9,KEPT
GCA_027026275.1_ASM2702627v1_genomic.fna,587,587,587,37.21,3626.8,KEPT
GCA_027026825.1_ASM2702682v1_genomic.fna,558,558,558,54.77,1948.3,KEPT
GCA_027026685.1_ASM2702668v1_genomic.fna,479,479,479,56.47,2444.1,KEPT
GCA_027026855.1_ASM2702685v1_genomic.fna,710,710,710,47.27,2178.9,KEPT
GCA_027026885.1_ASM2702688v1_genomic.fna,485,485,485,57.10,2648.8,KEPT
GCA_027027225.1_ASM2702722v1_genomic.fna,486,486,486,45.60,2276.6,KEPT
GCA_027023865.1_ASM2702386v1_genomic.fna,26,26,26,52.15,73768.3,KEPT
GCA_027026965.1_ASM2702696v1_genomic.fna,242,242,242,60.38,4764.9,KEPT
GCA_027027625.1_ASM2702762v1_genomic.fna,204,204,204,54.97,4638.3,KEPT
GCA_027027405.1_ASM2702740v1_genomic.fna,454,454,454,37.83,4013.9,KEPT
GCA_027027805.1_ASM2702780v1_genomic.fna,320,320,320,51.14,2795.2,KEPT
GCA_027027765.1_ASM2702776v1_genomic.fna,310,310,310,28.75,3850.1,KEPT
GCA_027027925.1_ASM2702792v1_genomic.fna,163,163,163,40.57,3534.8,KEPT
GCA_027027955.1_ASM2702795v1_genomic.fna,264,264,264,42.23,3045.1,KEPT
GCA_027027905.1_ASM2702790v1_genomic.fna,380,380,380,55.76,3343.4,KEPT
GCA_027027675.1_ASM2702767v1_genomic.fna,198,198,198,59.14,6365.7,KEPT
GCA_027028045.1_ASM2702804v1_genomic.fna,389,389,389,36.90,3126.2,KEPT
GCA_027028345.1_ASM2702834v1_genomic.fna,278,278,278,62.02,3439.1,KEPT
GCA_027028255.1_ASM2702825v1_genomic.fna,408,408,408,43.53,3716.4,KEPT
GCA_027028445.1_ASM2702844v1_genomic.fna,718,718,718,36.47,2966.2,KEPT
GCA_027025915.1_ASM2702591v1_genomic.fna,402,402,402,48.02,6890.1,KEPT
GCA_027028485.1_ASM2702848v1_genomic.fna,334,334,334,50.47,3173.4,KEPT
GCA_027028455.1_ASM2702845v1_genomic.fna,196,196,196,56.99,7819.8,KEPT
GCA_027028585.1_ASM2702858v1_genomic.fna,294,294,294,61.21,2660.3,KEPT
GCA_027028645.1_ASM2702864v1_genomic.fna,159,159,159,50.83,5616.8,KEPT
GCA_027028145.1_ASM2702814v1_genomic.fna,24,24,24,45.23,63284.8,KEPT
GCA_027028705.1_ASM2702870v1_genomic.fna,307,307,307,46.02,3297.2,KEPT
GCA_027028685.1_ASM2702868v1_genomic.fna,220,220,220,44.37,4430.1,KEPT
GCA_027028805.1_ASM2702880v1_genomic.fna,281,281,281,55.14,4578.9,KEPT
GCA_027028545.1_ASM2702854v1_genomic.fna,238,238,238,40.57,7796.9,KEPT
GCA_027028905.1_ASM2702890v1_genomic.fna,416,416,416,48.41,2044.6,KEPT
GCA_027028555.1_ASM2702855v1_genomic.fna,142,142,142,42.11,12616.9,KEPT
GCA_027029035.1_ASM2702903v1_genomic.fna,515,515,515,59.96,1902.5,KEPT
GCA_027029145.1_ASM2702914v1_genomic.fna,673,673,673,47.56,1671.7,KEPT
GCA_027029155.1_ASM2702915v1_genomic.fna,330,330,330,47.27,2366.5,KEPT
GCA_027029365.1_ASM2702936v1_genomic.fna,590,590,590,64.10,1921.9,KEPT
GCA_027028745.1_ASM2702874v1_genomic.fna,80,80,80,43.78,13222.8,KEPT
GCA_027029325.1_ASM2702932v1_genomic.fna,459,459,459,48.00,3172.0,KEPT
GCA_027028845.1_ASM2702884v1_genomic.fna,185,185,185,50.15,7505.4,KEPT
GCA_027031195.1_ASM2703119v1_genomic.fna,420,420,420,48.84,2292.2,KEPT
GCA_027029645.1_ASM2702964v1_genomic.fna,602,602,602,41.82,3176.7,KEPT
GCA_027029585.1_ASM2702958v1_genomic.fna,107,107,107,57.71,15132.4,KEPT
GCA_027030065.1_ASM2703006v1_genomic.fna,272,272,272,40.46,6837.8,KEPT
GCA_027032285.1_ASM2703228v1_genomic.fna,305,305,305,47.66,1925.5,KEPT
GCA_027032695.1_ASM2703269v1_genomic.fna,375,375,375,48.40,2761.5,KEPT
GCA_027032845.1_ASM2703284v1_genomic.fna,380,380,380,65.84,2597.4,KEPT
GCA_027033055.1_ASM2703305v1_genomic.fna,508,508,508,54.65,3424.0,KEPT
GCA_027033065.1_ASM2703306v1_genomic.fna,167,167,167,46.36,5619.3,KEPT
GCA_027033075.1_ASM2703307v1_genomic.fna,319,319,319,47.27,2590.3,KEPT
GCA_027033675.1_ASM2703367v1_genomic.fna,333,333,333,49.52,4398.4,KEPT
GCA_027033755.1_ASM2703375v1_genomic.fna,356,356,356,53.04,2431.0,KEPT
GCA_027033765.1_ASM2703376v1_genomic.fna,206,206,206,51.45,3242.0,KEPT
GCA_027031705.1_ASM2703170v1_genomic.fna,321,321,321,50.35,8654.6,KEPT
GCA_027034255.1_ASM2703425v1_genomic.fna,310,310,310,50.66,4317.6,KEPT
GCA_027034495.1_ASM2703449v1_genomic.fna,327,327,327,48.37,2940.7,KEPT
GCA_027034615.1_ASM2703461v1_genomic.fna,437,437,437,47.38,2861.3,KEPT
GCA_027034855.1_ASM2703485v1_genomic.fna,248,248,248,44.24,3923.5,KEPT
GCA_027035135.1_ASM2703513v1_genomic.fna,217,217,217,52.44,7496.9,KEPT
GCA_027035585.1_ASM2703558v1_genomic.fna,149,149,149,31.80,2432.4,KEPT
GCA_027035445.1_ASM2703544v1_genomic.fna,472,472,472,51.02,4105.4,KEPT
GCA_027035935.1_ASM2703593v1_genomic.fna,126,126,126,39.85,10472.1,KEPT
GCA_027036275.1_ASM2703627v1_genomic.fna,184,184,184,45.05,3857.2,KEPT
GCA_027036435.1_ASM2703643v1_genomic.fna,167,167,167,32.59,5058.9,KEPT
GCA_027031765.1_ASM2703176v1_genomic.fna,229,229,229,59.16,12899.7,KEPT
GCA_027036535.1_ASM2703653v1_genomic.fna,254,254,254,55.65,4256.8,KEPT
GCA_027036495.1_ASM2703649v1_genomic.fna,132,132,132,46.01,10392.8,KEPT
GCA_027036715.1_ASM2703671v1_genomic.fna,175,175,175,36.40,4276.9,KEPT
GCA_027036575.1_ASM2703657v1_genomic.fna,131,131,131,49.68,10683.9,KEPT
GCA_027036815.1_ASM2703681v1_genomic.fna,438,438,438,50.53,2064.9,KEPT
GCA_027037015.1_ASM2703701v1_genomic.fna,338,338,338,55.43,5010.2,KEPT
GCA_027037025.1_ASM2703702v1_genomic.fna,173,173,173,50.15,5772.4,KEPT
GCA_027036775.1_ASM2703677v1_genomic.fna,48,48,48,44.88,31867.7,KEPT
GCA_027037355.1_ASM2703735v1_genomic.fna,201,201,201,47.35,3719.7,KEPT
GCA_027037395.1_ASM2703739v1_genomic.fna,251,251,251,52.13,3454.4,KEPT
GCA_027031745.1_ASM2703174v1_genomic.fna,20,20,20,55.65,147534.6,KEPT
GCA_027037275.1_ASM2703727v1_genomic.fna,191,191,191,45.69,7607.7,KEPT
GCA_027037525.1_ASM2703752v1_genomic.fna,230,230,230,46.26,4268.9,KEPT
GCA_027037475.1_ASM2703747v1_genomic.fna,322,322,322,40.00,5178.1,KEPT
GCA_027037675.1_ASM2703767v1_genomic.fna,268,268,268,49.00,3422.3,KEPT
GCA_027036135.1_ASM2703613v1_genomic.fna,40,40,40,49.73,55141.9,KEPT
GCA_027037775.1_ASM2703777v1_genomic.fna,266,266,266,56.57,2884.5,KEPT
GCA_027037905.1_ASM2703790v1_genomic.fna,662,662,662,52.54,2080.7,KEPT
GCA_027037875.1_ASM2703787v1_genomic.fna,594,594,594,54.63,2328.3,KEPT
GCA_027038075.1_ASM2703807v1_genomic.fna,411,411,411,52.34,2520.6,KEPT
GCA_027038095.1_ASM2703809v1_genomic.fna,231,231,231,47.08,4527.5,KEPT
GCA_027038045.1_ASM2703804v1_genomic.fna,531,531,531,50.54,2966.6,KEPT
GCA_027038405.1_ASM2703840v1_genomic.fna,544,544,544,41.99,2577.7,KEPT
GCA_027037495.1_ASM2703749v1_genomic.fna,256,256,256,58.12,6227.5,KEPT
GCA_027038355.1_ASM2703835v1_genomic.fna,213,213,213,44.34,4896.4,KEPT
GCA_027038635.1_ASM2703863v1_genomic.fna,162,162,162,45.17,3432.4,KEPT
GCA_027038465.1_ASM2703846v1_genomic.fna,121,121,121,47.54,7021.8,KEPT
GCA_027038505.1_ASM2703850v1_genomic.fna,34,34,34,45.38,25899.8,KEPT
GCA_027039065.1_ASM2703906v1_genomic.fna,157,157,157,47.51,3769.2,KEPT
GCA_027039295.1_ASM2703929v1_genomic.fna,156,156,156,60.60,6927.3,KEPT
GCA_027039525.1_ASM2703952v1_genomic.fna,276,276,276,58.48,3131.3,KEPT
GCA_027038805.1_ASM2703880v1_genomic.fna,333,333,333,39.99,5297.1,KEPT
GCA_027037535.1_ASM2703753v1_genomic.fna,8,8,8,0.00,0.0,DELETED (too few contigs)
GCA_027041265.1_ASM2704126v1_genomic.fna,333,333,333,44.73,4230.5,KEPT
GCA_027040655.1_ASM2704065v1_genomic.fna,339,339,339,45.48,4177.1,KEPT
GCA_027042475.1_ASM2704247v1_genomic.fna,531,531,531,38.31,2187.2,KEPT
GCA_027038865.1_ASM2703886v1_genomic.fna,242,242,242,55.08,8087.6,KEPT
GCA_027042105.1_ASM2704210v1_genomic.fna,1405,1405,1405,41.84,2497.3,KEPT
GCA_027042685.1_ASM2704268v1_genomic.fna,294,294,294,32.40,4923.2,KEPT
GCA_027042745.1_ASM2704274v1_genomic.fna,229,229,229,48.32,5840.8,KEPT
GCA_027042845.1_ASM2704284v1_genomic.fna,210,210,210,42.24,6649.5,KEPT
GCA_027043065.1_ASM2704306v1_genomic.fna,166,166,166,52.14,3124.7,KEPT
GCA_027040795.1_ASM2704079v1_genomic.fna,787,787,787,47.30,4251.8,KEPT
GCA_027043185.1_ASM2704318v1_genomic.fna,157,157,157,55.05,5564.6,KEPT
GCA_027042915.1_ASM2704291v1_genomic.fna,267,267,267,53.41,4947.7,KEPT
GCA_027042585.1_ASM2704258v1_genomic.fna,140,140,140,52.67,14516.1,KEPT
GCA_027043525.1_ASM2704352v1_genomic.fna,314,314,314,56.34,3450.9,KEPT
GCA_027043205.1_ASM2704320v1_genomic.fna,268,268,268,50.46,6411.3,KEPT
GCA_027043765.1_ASM2704376v1_genomic.fna,221,221,221,33.42,4044.3,KEPT
GCA_027043805.1_ASM2704380v1_genomic.fna,140,140,140,60.95,3494.5,KEPT
GCA_027043825.1_ASM2704382v1_genomic.fna,109,109,109,56.83,6190.9,KEPT
GCA_027043685.1_ASM2704368v1_genomic.fna,357,357,357,65.27,4247.0,KEPT
GCA_027043325.1_ASM2704332v1_genomic.fna,225,225,225,51.21,7397.8,KEPT
GCA_027043265.1_ASM2704326v1_genomic.fna,60,60,60,57.84,23645.7,KEPT
GCA_027043835.1_ASM2704383v1_genomic.fna,54,54,54,49.79,13027.9,KEPT
GCA_027043905.1_ASM2704390v1_genomic.fna,317,317,317,47.63,3769.4,KEPT
GCA_027043985.1_ASM2704398v1_genomic.fna,264,264,264,40.33,4750.0,KEPT
GCA_027043945.1_ASM2704394v1_genomic.fna,115,115,115,44.07,10716.6,KEPT
GCA_027043965.1_ASM2704396v1_genomic.fna,398,398,398,44.04,3782.5,KEPT
GCA_027044635.1_ASM2704463v1_genomic.fna,284,284,284,37.00,2995.1,KEPT
GCA_027044005.1_ASM2704400v1_genomic.fna,386,386,386,57.40,3844.5,KEPT
GCA_027045205.1_ASM2704520v1_genomic.fna,600,599,599,34.59,1927.3,KEPT
GCA_027045005.1_ASM2704500v1_genomic.fna,364,364,364,41.12,4441.5,KEPT
GCA_027044185.1_ASM2704418v1_genomic.fna,646,646,646,54.97,3210.9,KEPT
GCA_027045345.1_ASM2704534v1_genomic.fna,382,382,382,39.33,3448.9,KEPT
GCA_027045545.1_ASM2704554v1_genomic.fna,467,467,467,41.88,1650.1,KEPT
GCA_027045285.1_ASM2704528v1_genomic.fna,236,236,236,54.61,7085.1,KEPT
GCA_027045475.1_ASM2704547v1_genomic.fna,407,407,407,43.86,4124.7,KEPT
GCA_027044035.1_ASM2704403v1_genomic.fna,108,108,108,52.59,14628.2,KEPT
GCA_027046065.1_ASM2704606v1_genomic.fna,184,184,184,53.16,7410.9,KEPT
GCA_027045865.1_ASM2704586v1_genomic.fna,171,171,171,56.09,10637.5,KEPT
GCA_027046525.1_ASM2704652v1_genomic.fna,290,290,290,38.85,4734.2,KEPT
GCA_027046245.1_ASM2704624v1_genomic.fna,73,73,73,56.16,18915.0,KEPT
GCA_027046625.1_ASM2704662v1_genomic.fna,18,18,18,44.07,36223.3,KEPT
GCA_027046665.1_ASM2704666v1_genomic.fna,416,416,416,53.25,3676.9,KEPT
GCA_027046975.1_ASM2704697v1_genomic.fna,293,293,293,67.65,2979.7,KEPT
GCA_027046105.1_ASM2704610v1_genomic.fna,264,264,264,45.88,7749.8,KEPT
GCA_027047065.1_ASM2704706v1_genomic.fna,583,583,583,54.46,2006.8,KEPT
GCA_027047345.1_ASM2704734v1_genomic.fna,359,359,359,52.36,3904.7,KEPT
GCA_027047365.1_ASM2704736v1_genomic.fna,357,357,357,44.60,3753.3,KEPT
