Filename,Original Contigs,After Filtering,After CD-HIT,GC %,Avg Length,Status
GCA_021822545.1_ASM2182254v1_genomic.fna,388,388,388,35.83,4424.6,KEPT
GCA_021822165.1_ASM2182216v1_genomic.fna,37,37,37,51.30,21193.1,KEPT
GCA_021822995.1_ASM2182299v1_genomic.fna,305,305,305,60.01,4895.8,KEPT
GCA_021823025.1_ASM2182302v1_genomic.fna,158,158,158,49.33,7110.4,KEPT
GCA_021821635.1_ASM2182163v1_genomic.fna,75,75,75,44.69,18153.1,KEPT
GCA_021823055.1_ASM2182305v1_genomic.fna,10,10,10,60.46,76656.6,KEPT
GCA_021823145.1_ASM2182314v1_genomic.fna,94,94,94,55.40,4966.6,KEPT
GCA_021823425.1_ASM2182342v1_genomic.fna,141,141,141,56.99,7616.5,KEPT
GCA_021822985.1_ASM2182298v1_genomic.fna,119,119,119,41.81,11860.1,KEPT
GCA_021823435.1_ASM2182343v1_genomic.fna,55,55,55,53.15,12508.8,KEPT
GCA_021823945.1_ASM2182394v1_genomic.fna,209,209,209,52.05,5809.7,KEPT
GCA_021825125.1_ASM2182512v1_genomic.fna,409,409,409,45.83,3632.8,KEPT
GCA_021825165.1_ASM2182516v1_genomic.fna,110,110,110,34.80,4371.2,KEPT
GCA_021824845.1_ASM2182484v1_genomic.fna,197,197,197,41.26,4908.3,KEPT
GCA_021823085.1_ASM2182308v1_genomic.fna,257,257,257,67.79,6890.6,KEPT
GCA_021825725.1_ASM2182572v1_genomic.fna,386,386,386,42.19,4593.6,KEPT
GCA_021826785.1_ASM2182678v1_genomic.fna,201,201,201,34.40,4962.5,KEPT
GCA_021826765.1_ASM2182676v1_genomic.fna,114,114,114,41.47,9054.0,KEPT
GCA_021826685.1_ASM2182668v1_genomic.fna,60,60,60,67.32,23136.4,KEPT
GCA_021826865.1_ASM2182686v1_genomic.fna,194,194,194,40.34,4141.4,KEPT
GCA_021823345.1_ASM2182334v1_genomic.fna,73,73,73,64.43,25446.5,KEPT
GCA_021826985.1_ASM2182698v1_genomic.fna,204,204,204,38.55,5006.0,KEPT
GCA_021827065.1_ASM2182706v1_genomic.fna,225,225,225,37.67,3563.3,KEPT
GCA_021826795.1_ASM2182679v1_genomic.fna,213,213,213,36.73,9063.1,KEPT
GCA_021826925.1_ASM2182692v1_genomic.fna,150,150,150,40.93,10508.5,KEPT
GCA_021827525.1_ASM2182752v1_genomic.fna,31,30,30,49.02,18439.7,KEPT
GCA_021827825.1_ASM2182782v1_genomic.fna,314,314,314,50.41,4023.1,KEPT
GCA_021826835.1_ASM2182683v1_genomic.fna,516,516,516,37.53,5690.2,KEPT
GCA_021827545.1_ASM2182754v1_genomic.fna,277,277,277,68.97,5884.7,KEPT
GCA_021827955.1_ASM2182795v1_genomic.fna,71,71,71,46.55,8705.5,KEPT
GCA_021827405.1_ASM2182740v1_genomic.fna,71,71,71,69.75,25685.3,KEPT
GCA_021827995.1_ASM2182799v1_genomic.fna,22,22,22,56.14,57116.0,KEPT
GCA_021828155.1_ASM2182815v1_genomic.fna,20,20,20,53.16,29511.4,KEPT
GCA_021827945.1_ASM2182794v1_genomic.fna,161,161,161,44.33,11355.9,KEPT
GCA_021827885.1_ASM2182788v1_genomic.fna,247,247,247,40.74,10418.3,KEPT
GCA_021828325.1_ASM2182832v1_genomic.fna,276,276,276,49.77,7521.9,KEPT
GCA_021828085.1_ASM2182808v1_genomic.fna,263,263,263,70.22,7999.2,KEPT
GCA_021828195.1_ASM2182819v1_genomic.fna,7,7,7,0.00,0.0,DELETED (too few contigs)
GCA_021828715.1_ASM2182871v1_genomic.fna,199,199,199,72.02,4882.2,KEPT
GCA_021828345.1_ASM2182834v1_genomic.fna,195,195,195,33.18,8014.0,KEPT
GCA_021829015.1_ASM2182901v1_genomic.fna,41,41,41,52.79,14469.6,KEPT
GCA_021829305.1_ASM2182930v1_genomic.fna,121,121,121,44.27,10444.7,KEPT
GCA_021828665.1_ASM2182866v1_genomic.fna,176,176,176,72.54,9213.3,KEPT
GCA_021829405.1_ASM2182940v1_genomic.fna,41,41,41,46.49,20076.2,KEPT
GCA_021829385.1_ASM2182938v1_genomic.fna,278,278,278,50.60,5485.2,KEPT
GCA_021829675.1_ASM2182967v1_genomic.fna,174,174,174,42.66,7567.6,KEPT
GCA_021829695.1_ASM2182969v1_genomic.fna,102,102,102,44.24,12829.6,KEPT
GCA_021829855.1_ASM2182985v1_genomic.fna,124,124,124,30.24,4922.9,KEPT
GCA_021829785.1_ASM2182978v1_genomic.fna,47,47,47,35.29,14968.8,KEPT
GCA_021828185.1_ASM2182818v1_genomic.fna,31,31,31,60.42,74446.6,KEPT
GCA_021830005.1_ASM2183000v1_genomic.fna,227,227,227,29.53,4672.7,KEPT
GCA_021830035.1_ASM2183003v1_genomic.fna,129,129,129,44.17,8368.8,KEPT
GCA_021830275.1_ASM2183027v1_genomic.fna,161,161,161,42.89,7341.0,KEPT
GCA_021830845.1_ASM2183084v1_genomic.fna,264,264,264,53.80,4220.4,KEPT
GCA_021830875.1_ASM2183087v1_genomic.fna,137,137,137,47.30,4860.9,KEPT
GCA_021830585.1_ASM2183058v1_genomic.fna,166,166,166,29.29,5468.4,KEPT
GCA_021831285.1_ASM2183128v1_genomic.fna,209,209,209,34.04,4041.1,KEPT
GCA_021830455.1_ASM2183045v1_genomic.fna,172,172,172,42.86,7572.9,KEPT
GCA_021831375.1_ASM2183137v1_genomic.fna,126,126,126,54.58,5922.9,KEPT
GCA_021831005.1_ASM2183100v1_genomic.fna,130,130,130,44.96,9004.3,KEPT
GCA_021831815.1_ASM2183181v1_genomic.fna,174,174,174,44.04,9446.1,KEPT
GCA_021831885.1_ASM2183188v1_genomic.fna,183,183,183,42.82,8933.6,KEPT
GCA_021831925.1_ASM2183192v1_genomic.fna,103,103,103,41.71,12256.9,KEPT
GCA_021829215.1_ASM2182921v1_genomic.fna,403,403,403,36.85,8224.4,KEPT
GCA_021832105.1_ASM2183210v1_genomic.fna,146,146,146,46.21,4804.1,KEPT
GCA_021832245.1_ASM2183224v1_genomic.fna,175,175,175,44.96,5556.6,KEPT
GCA_021832525.1_ASM2183252v1_genomic.fna,68,68,68,57.45,5266.6,KEPT
GCA_021831945.1_ASM2183194v1_genomic.fna,41,41,41,70.03,28390.9,KEPT
GCA_021832845.1_ASM2183284v1_genomic.fna,275,275,275,42.06,4488.0,KEPT
GCA_021832065.1_ASM2183206v1_genomic.fna,485,485,485,49.16,5322.3,KEPT
GCA_021832805.1_ASM2183280v1_genomic.fna,68,68,68,67.02,16050.1,KEPT
GCA_021834745.1_ASM2183474v1_genomic.fna,33,33,33,45.82,21413.1,KEPT
GCA_021834755.1_ASM2183475v1_genomic.fna,39,39,39,42.36,13320.5,KEPT
GCA_021834785.1_ASM2183478v1_genomic.fna,50,50,50,42.73,16131.7,KEPT
GCA_021833105.1_ASM2183310v1_genomic.fna,191,191,191,69.89,9309.9,KEPT
GCA_021832035.1_ASM2183203v1_genomic.fna,73,73,73,63.46,30216.5,KEPT
GCA_021833045.1_ASM2183304v1_genomic.fna,324,324,324,37.45,7261.8,KEPT
GCA_021834855.1_ASM2183485v1_genomic.fna,91,91,91,44.08,10848.7,KEPT
GCA_021834865.1_ASM2183486v1_genomic.fna,78,78,78,45.88,11885.5,KEPT
GCA_021834825.1_ASM2183482v1_genomic.fna,65,65,65,34.31,23138.0,KEPT
GCA_021834905.1_ASM2183490v1_genomic.fna,57,57,57,43.19,14189.2,KEPT
GCA_021834845.1_ASM2183484v1_genomic.fna,108,108,108,43.61,13228.9,KEPT
GCA_021834925.1_ASM2183492v1_genomic.fna,156,156,156,45.09,8347.4,KEPT
GCA_021834965.1_ASM2183496v1_genomic.fna,93,93,93,45.43,11138.6,KEPT
GCA_021834975.1_ASM2183497v1_genomic.fna,118,118,118,43.19,9233.0,KEPT
GCA_021835005.1_ASM2183500v1_genomic.fna,149,149,149,43.35,8190.7,KEPT
GCA_021835065.1_ASM2183506v1_genomic.fna,386,386,386,45.42,4120.4,KEPT
GCA_021835045.1_ASM2183504v1_genomic.fna,204,204,204,38.37,5622.4,KEPT
GCA_021835105.1_ASM2183510v1_genomic.fna,75,75,75,46.47,11710.4,KEPT
GCA_021835125.1_ASM2183512v1_genomic.fna,168,168,168,46.34,6993.6,KEPT
GCA_021835085.1_ASM2183508v1_genomic.fna,179,178,178,38.41,7044.9,KEPT
GCA_021835165.1_ASM2183516v1_genomic.fna,136,136,136,46.53,9910.1,KEPT
GCA_021835135.1_ASM2183513v1_genomic.fna,169,169,169,38.25,9279.8,KEPT
GCA_021835185.1_ASM2183518v1_genomic.fna,234,234,234,37.29,7214.6,KEPT
GCA_021835025.1_ASM2183502v1_genomic.fna,65,65,65,33.07,25797.3,KEPT
GCA_021835245.1_ASM2183524v1_genomic.fna,111,111,111,62.72,8093.5,KEPT
GCA_021835215.1_ASM2183521v1_genomic.fna,251,251,251,48.27,8266.1,KEPT
GCA_021835305.1_ASM2183530v1_genomic.fna,160,160,160,52.42,8707.9,KEPT
GCA_021835285.1_ASM2183528v1_genomic.fna,164,164,164,41.58,9718.9,KEPT
GCA_021835325.1_ASM2183532v1_genomic.fna,74,74,74,41.05,11107.8,KEPT
GCA_021835365.1_ASM2183536v1_genomic.fna,53,53,53,31.08,11429.7,KEPT
GCA_021835385.1_ASM2183538v1_genomic.fna,129,129,129,30.73,6963.8,KEPT
GCA_021835205.1_ASM2183520v1_genomic.fna,310,310,310,45.94,8556.6,KEPT
GCA_021835425.1_ASM2183542v1_genomic.fna,69,69,69,42.72,6713.0,KEPT
GCA_021835395.1_ASM2183539v1_genomic.fna,48,48,48,43.06,20022.1,KEPT
GCA_021835465.1_ASM2183546v1_genomic.fna,33,33,33,43.27,12209.7,KEPT
GCA_021835445.1_ASM2183544v1_genomic.fna,90,90,90,41.40,10045.2,KEPT
GCA_021835345.1_ASM2183534v1_genomic.fna,127,127,127,38.16,13475.0,KEPT
GCA_021835485.1_ASM2183548v1_genomic.fna,191,191,191,43.14,6652.7,KEPT
GCA_021835545.1_ASM2183554v1_genomic.fna,36,36,36,49.62,16967.5,KEPT
GCA_021835745.1_ASM2183574v1_genomic.fna,80,80,80,39.97,4572.8,KEPT
GCA_021835265.1_ASM2183526v1_genomic.fna,593,593,593,36.91,6153.9,KEPT
GCA_021835515.1_ASM2183551v1_genomic.fna,49,49,49,40.96,19194.0,KEPT
GCA_021835925.1_ASM2183592v1_genomic.fna,206,206,206,44.45,6706.5,KEPT
GCA_021836125.1_ASM2183612v1_genomic.fna,35,35,35,41.38,22861.2,KEPT
GCA_021836245.1_ASM2183624v1_genomic.fna,76,76,76,54.29,5628.5,KEPT
GCA_021836185.1_ASM2183618v1_genomic.fna,250,250,250,41.91,5527.5,KEPT
GCA_021836385.1_ASM2183638v1_genomic.fna,63,60,60,45.48,18713.1,KEPT
GCA_021835505.1_ASM2183550v1_genomic.fna,212,212,212,45.26,9929.4,KEPT
GCA_021836065.1_ASM2183606v1_genomic.fna,227,227,227,43.91,8391.2,KEPT
GCA_021836405.1_ASM2183640v1_genomic.fna,268,268,268,44.14,6631.0,KEPT
GCA_021836545.1_ASM2183654v1_genomic.fna,501,501,501,62.18,5095.5,KEPT
GCA_021836925.1_ASM2183692v1_genomic.fna,83,83,83,53.75,7046.8,KEPT
GCA_021836415.1_ASM2183641v1_genomic.fna,244,238,238,40.76,8255.6,KEPT
GCA_021836665.1_ASM2183666v1_genomic.fna,512,510,510,52.30,5050.4,KEPT
GCA_021837285.1_ASM2183728v1_genomic.fna,38,38,38,43.04,18205.8,KEPT
GCA_021836825.1_ASM2183682v1_genomic.fna,253,253,253,49.44,7800.6,KEPT
GCA_021844705.1_ASM2184470v1_genomic.fna,215,215,215,38.37,5954.6,KEPT
GCA_021837405.1_ASM2183740v1_genomic.fna,278,278,278,71.12,5660.9,KEPT
GCA_021844735.1_ASM2184473v1_genomic.fna,60,60,60,36.62,13322.1,KEPT
GCA_021844775.1_ASM2184477v1_genomic.fna,168,168,168,37.87,8286.5,KEPT
GCA_021836985.1_ASM2183698v1_genomic.fna,308,308,308,69.04,6430.0,KEPT
GCA_021844765.1_ASM2184476v1_genomic.fna,283,283,283,43.45,6969.7,KEPT
GCA_021844805.1_ASM2184480v1_genomic.fna,221,221,221,42.95,7493.5,KEPT
GCA_021844825.1_ASM2184482v1_genomic.fna,193,193,193,38.13,6225.7,KEPT
GCA_021844845.1_ASM2184484v1_genomic.fna,447,447,447,43.09,4695.3,KEPT
GCA_021844975.1_ASM2184497v1_genomic.fna,258,258,258,40.81,5219.4,KEPT
GCA_021845005.1_ASM2184500v1_genomic.fna,254,254,254,43.89,5538.3,KEPT
GCA_021844885.1_ASM2184488v1_genomic.fna,282,282,282,43.93,7020.6,KEPT
GCA_021845045.1_ASM2184504v1_genomic.fna,133,133,133,48.20,4899.8,KEPT
GCA_021844865.1_ASM2184486v1_genomic.fna,54,54,54,48.60,27743.8,KEPT
GCA_021845055.1_ASM2184505v1_genomic.fna,178,178,178,44.48,6820.0,KEPT
GCA_021845105.1_ASM2184510v1_genomic.fna,319,319,319,37.77,3992.3,KEPT
GCA_021845065.1_ASM2184506v1_genomic.fna,80,80,80,41.86,13542.7,KEPT
GCA_021845145.1_ASM2184514v1_genomic.fna,245,245,245,41.62,6896.2,KEPT
GCA_021845125.1_ASM2184512v1_genomic.fna,265,265,265,42.64,6680.4,KEPT
GCA_021845185.1_ASM2184518v1_genomic.fna,149,149,149,43.87,6418.5,KEPT
GCA_021845205.1_ASM2184520v1_genomic.fna,39,39,39,51.22,20117.9,KEPT
GCA_021845025.1_ASM2184502v1_genomic.fna,57,57,57,61.08,33809.6,KEPT
GCA_021845155.1_ASM2184515v1_genomic.fna,288,288,288,43.01,5781.2,KEPT
GCA_021845225.1_ASM2184522v1_genomic.fna,174,174,174,44.51,6088.8,KEPT
GCA_021845265.1_ASM2184526v1_genomic.fna,9,9,9,0.00,0.0,DELETED (too few contigs)
GCA_021845285.1_ASM2184528v1_genomic.fna,190,190,190,44.29,6169.9,KEPT
GCA_021845305.1_ASM2184530v1_genomic.fna,199,199,199,44.42,6083.6,KEPT
GCA_021845335.1_ASM2184533v1_genomic.fna,272,272,272,46.31,4940.7,KEPT
GCA_021845325.1_ASM2184532v1_genomic.fna,346,346,346,37.37,5941.4,KEPT
GCA_021845405.1_ASM2184540v1_genomic.fna,40,40,40,36.50,22211.1,KEPT
GCA_021845445.1_ASM2184544v1_genomic.fna,49,49,49,41.93,14041.6,KEPT
GCA_021845395.1_ASM2184539v1_genomic.fna,256,256,256,43.73,7553.9,KEPT
GCA_021845575.1_ASM2184557v1_genomic.fna,48,48,48,37.52,16235.1,KEPT
GCA_021845765.1_ASM2184576v1_genomic.fna,611,611,611,38.99,3446.5,KEPT
GCA_021845465.1_ASM2184546v1_genomic.fna,51,51,51,40.97,19708.2,KEPT
GCA_021846005.1_ASM2184600v1_genomic.fna,62,62,62,44.91,10125.5,KEPT
GCA_021845365.1_ASM2184536v1_genomic.fna,187,187,187,29.81,10257.7,KEPT
GCA_021844965.1_ASM2184496v1_genomic.fna,72,72,72,69.06,38171.2,KEPT
GCA_021846425.1_ASM2184642v1_genomic.fna,371,371,371,54.87,4381.9,KEPT
GCA_021846375.1_ASM2184637v1_genomic.fna,50,50,50,46.25,17921.5,KEPT
GCA_021846635.1_ASM2184663v1_genomic.fna,90,86,86,49.44,8275.4,KEPT
GCA_021846345.1_ASM2184634v1_genomic.fna,60,60,60,62.80,19034.0,KEPT
GCA_021846625.1_ASM2184662v1_genomic.fna,391,391,391,43.73,4767.7,KEPT
GCA_021846665.1_ASM2184666v1_genomic.fna,39,38,38,32.58,18918.5,KEPT
GCA_021846785.1_ASM2184678v1_genomic.fna,70,70,70,35.32,12342.7,KEPT
GCA_021846465.1_ASM2184646v1_genomic.fna,40,40,40,42.50,36278.3,KEPT
GCA_021847765.1_ASM2184776v1_genomic.fna,222,222,222,44.69,5847.5,KEPT
GCA_021846695.1_ASM2184669v1_genomic.fna,153,148,148,37.14,11009.0,KEPT
GCA_021847955.1_ASM2184795v1_genomic.fna,118,118,118,47.16,9756.8,KEPT
GCA_021847855.1_ASM2184785v1_genomic.fna,371,371,371,42.40,5583.3,KEPT
GCA_021848025.1_ASM2184802v1_genomic.fna,31,31,31,45.56,33788.7,KEPT
GCA_021846745.1_ASM2184674v1_genomic.fna,554,554,554,37.74,5467.8,KEPT
GCA_021848065.1_ASM2184806v1_genomic.fna,35,35,35,49.14,34404.5,KEPT
GCA_021848095.1_ASM2184809v1_genomic.fna,41,41,41,30.95,19776.7,KEPT
GCA_021850375.1_ASM2185037v1_genomic.fna,72,72,72,42.14,8547.7,KEPT
GCA_021848125.1_ASM2184812v1_genomic.fna,41,41,41,28.43,18932.2,KEPT
GCA_021848165.1_ASM2184816v1_genomic.fna,171,171,171,71.20,7009.8,KEPT
GCA_021848045.1_ASM2184804v1_genomic.fna,61,61,61,64.74,26217.4,KEPT
GCA_021850635.1_ASM2185063v1_genomic.fna,28,28,28,40.76,20338.5,KEPT
GCA_021850625.1_ASM2185062v1_genomic.fna,32,32,32,33.34,25240.3,KEPT
GCA_021850805.1_ASM2185080v1_genomic.fna,25,25,25,47.05,35300.6,KEPT
GCA_021850745.1_ASM2185074v1_genomic.fna,238,238,238,45.49,7364.6,KEPT
GCA_021850505.1_ASM2185050v1_genomic.fna,164,164,164,41.93,10951.1,KEPT
GCA_021850545.1_ASM2185054v1_genomic.fna,81,81,81,46.00,21346.9,KEPT
GCA_021850905.1_ASM2185090v1_genomic.fna,196,196,196,50.63,6615.8,KEPT
GCA_021850955.1_ASM2185095v1_genomic.fna,118,118,118,30.74,6615.1,KEPT
GCA_021850825.1_ASM2185082v1_genomic.fna,196,196,196,41.13,7620.7,KEPT
GCA_021851145.1_ASM2185114v1_genomic.fna,50,50,50,34.34,11755.1,KEPT
GCA_021851535.1_ASM2185153v1_genomic.fna,159,159,159,33.63,4853.0,KEPT
GCA_021850835.1_ASM2185083v1_genomic.fna,271,271,271,45.84,6784.3,KEPT
GCA_021851025.1_ASM2185102v1_genomic.fna,30,30,30,45.91,24425.4,KEPT
GCA_021851845.1_ASM2185184v1_genomic.fna,130,130,130,43.00,4221.2,KEPT
GCA_021851555.1_ASM2185155v1_genomic.fna,277,276,276,34.49,4344.3,KEPT
GCA_021852135.1_ASM2185213v1_genomic.fna,57,57,57,35.99,11215.2,KEPT
GCA_021852045.1_ASM2185204v1_genomic.fna,222,222,222,47.69,6335.4,KEPT
GCA_021852055.1_ASM2185205v1_genomic.fna,14,14,14,44.00,72772.3,KEPT
GCA_021852265.1_ASM2185226v1_genomic.fna,26,26,26,39.96,29866.6,KEPT
GCA_021851265.1_ASM2185126v1_genomic.fna,212,212,212,60.49,8924.0,KEPT
GCA_022447265.1_ASM2244726v1_genomic.fna,335,335,335,62.55,5029.7,KEPT
GCA_021864495.1_ASM2186449v1_genomic.fna,69,69,69,37.45,21909.7,KEPT
GCA_022449325.1_ASM2244932v1_genomic.fna,82,82,82,33.32,9193.4,KEPT
GCA_022448665.1_ASM2244866v1_genomic.fna,64,64,64,59.10,21200.0,KEPT
GCA_022449705.1_ASM2244970v1_genomic.fna,141,141,141,63.96,7526.7,KEPT
GCA_022449205.1_ASM2244920v1_genomic.fna,44,44,44,55.88,36544.0,KEPT
GCA_022449345.1_ASM2244934v1_genomic.fna,31,31,31,48.10,47423.7,KEPT
GCA_022449715.1_ASM2244971v1_genomic.fna,77,77,77,43.61,14851.8,KEPT
GCA_022449835.1_ASM2244983v1_genomic.fna,228,228,228,58.64,4351.4,KEPT
GCA_022014235.1_ASM2201423v1_genomic.fna,12,7,7,0.00,0.0,DELETED (too few contigs)
GCA_022449785.1_ASM2244978v1_genomic.fna,97,97,97,37.03,10743.1,KEPT
GCA_022450005.1_ASM2245000v1_genomic.fna,79,79,79,41.51,12825.1,KEPT
GCA_022449945.1_ASM2244994v1_genomic.fna,112,112,112,52.46,11984.0,KEPT
GCA_022449845.1_ASM2244984v1_genomic.fna,233,233,233,51.86,7071.7,KEPT
GCA_022450565.1_ASM2245056v1_genomic.fna,63,63,63,33.68,17440.5,KEPT
GCA_022450745.1_ASM2245074v1_genomic.fna,64,64,64,33.47,16521.2,KEPT
GCA_022451345.1_ASM2245134v1_genomic.fna,147,147,147,43.66,7545.9,KEPT
GCA_022450765.1_ASM2245076v1_genomic.fna,49,49,49,51.71,30042.0,KEPT
GCA_022451545.1_ASM2245154v1_genomic.fna,33,33,33,33.21,29494.9,KEPT
GCA_022451235.1_ASM2245123v1_genomic.fna,31,31,31,45.30,47709.8,KEPT
GCA_022451205.1_ASM2245120v1_genomic.fna,163,163,163,49.55,11711.2,KEPT
GCA_022451725.1_ASM2245172v1_genomic.fna,113,113,113,45.25,13402.5,KEPT
GCA_022451765.1_ASM2245176v1_genomic.fna,282,282,282,48.57,6315.8,KEPT
GCA_022452065.1_ASM2245206v1_genomic.fna,376,376,376,33.64,3822.3,KEPT
GCA_022545345.1_ASM2254534v1_genomic.fna,196,196,196,34.27,3886.5,KEPT
GCA_022451825.1_ASM2245182v1_genomic.fna,94,94,94,43.64,17842.4,KEPT
GCA_022451835.1_ASM2245183v1_genomic.fna,205,205,205,39.67,8347.2,KEPT
GCA_022561135.1_ASM2256113v1_genomic.fna,479,479,479,32.49,3822.5,KEPT
GCA_022452125.1_ASM2245212v1_genomic.fna,171,171,171,44.73,9316.0,KEPT
GCA_022561815.1_ASM2256181v1_genomic.fna,505,505,505,33.33,3899.9,KEPT
GCA_022563915.1_ASM2256391v1_genomic.fna,176,176,176,36.05,3583.6,KEPT
GCA_022564175.1_ASM2256417v1_genomic.fna,277,276,276,34.03,3470.4,KEPT
GCA_022563695.1_ASM2256369v1_genomic.fna,129,129,129,32.72,6485.3,KEPT
GCA_022564385.1_ASM2256438v1_genomic.fna,161,161,161,32.23,9190.8,KEPT
GCA_022562615.1_ASM2256261v1_genomic.fna,122,122,122,34.19,12661.4,KEPT
GCA_022564815.1_ASM2256481v1_genomic.fna,176,176,176,43.50,4418.1,KEPT
GCA_022564515.1_ASM2256451v1_genomic.fna,80,80,80,34.34,18835.9,KEPT
GCA_022568055.1_ASM2256805v1_genomic.fna,231,231,231,34.40,3422.5,KEPT
GCA_022571195.1_ASM2257119v1_genomic.fna,339,339,339,46.07,4081.2,KEPT
GCA_022567895.1_ASM2256789v1_genomic.fna,92,92,92,34.07,13104.9,KEPT
GCA_022564635.1_ASM2256463v1_genomic.fna,74,74,74,31.75,19346.6,KEPT
GCA_022571965.1_ASM2257196v1_genomic.fna,23,23,23,31.07,36447.8,KEPT
GCA_022572525.1_ASM2257252v1_genomic.fna,100,100,100,37.01,5794.8,KEPT
GCA_022561895.1_ASM2256189v1_genomic.fna,392,392,392,60.73,7492.7,KEPT
GCA_022572285.1_ASM2257228v1_genomic.fna,248,248,248,46.25,6375.3,KEPT
GCA_022573065.1_ASM2257306v1_genomic.fna,83,83,83,32.59,11329.0,KEPT
GCA_022573335.1_ASM2257333v1_genomic.fna,101,101,101,34.66,8186.7,KEPT
GCA_022572565.1_ASM2257256v1_genomic.fna,254,253,253,32.93,7334.2,KEPT
GCA_022574355.1_ASM2257435v1_genomic.fna,217,216,216,33.13,5070.8,KEPT
GCA_022572765.1_ASM2257276v1_genomic.fna,102,102,102,33.14,15896.7,KEPT
GCA_022693705.1_ASM2269370v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_022709065.1_ASM2270906v1_genomic.fna,237,228,228,37.96,4710.8,KEPT
GCA_022709085.1_ASM2270908v1_genomic.fna,95,55,55,29.37,13268.9,KEPT
GCA_022574415.1_ASM2257441v1_genomic.fna,149,149,149,34.85,8996.6,KEPT
GCA_022573895.1_ASM2257389v1_genomic.fna,92,92,92,33.17,19616.1,KEPT
GCA_022709105.1_ASM2270910v1_genomic.fna,319,296,296,60.06,5984.8,KEPT
GCA_022574115.1_ASM2257411v1_genomic.fna,715,715,715,38.00,5029.3,KEPT
GCA_022709115.1_ASM2270911v1_genomic.fna,40,26,26,33.57,51223.2,KEPT
GCA_022709175.1_ASM2270917v1_genomic.fna,37,21,21,30.34,45146.4,KEPT
GCA_022709145.1_ASM2270914v1_genomic.fna,166,157,157,36.63,9429.8,KEPT
GCA_022710385.1_ASM2271038v1_genomic.fna,197,172,172,53.73,9999.5,KEPT
GCA_022709205.1_ASM2270920v1_genomic.fna,321,197,197,45.36,10862.6,KEPT
GCA_022710875.1_ASM2271087v1_genomic.fna,675,621,621,53.50,2539.6,KEPT
GCA_022710665.1_ASM2271066v1_genomic.fna,242,204,204,54.73,6687.2,KEPT
GCA_022710045.1_ASM2271004v1_genomic.fna,234,187,187,52.20,11940.6,KEPT
GCA_022711095.1_ASM2271109v1_genomic.fna,238,199,199,33.64,6791.4,KEPT
GCA_022750075.1_ASM2275007v1_genomic.fna,411,403,403,69.80,2834.3,KEPT
GCA_022750095.1_ASM2275009v1_genomic.fna,309,309,309,69.12,5547.8,KEPT
GCA_022711635.1_ASM2271163v1_genomic.fna,189,155,155,58.60,11879.6,KEPT
GCA_022709245.1_ASM2270924v1_genomic.fna,259,213,213,46.12,13035.6,KEPT
GCA_022750175.1_ASM2275017v1_genomic.fna,400,400,400,66.86,3415.1,KEPT
GCA_022750125.1_ASM2275012v1_genomic.fna,146,146,146,68.20,12924.7,KEPT
GCA_022750275.1_ASM2275027v1_genomic.fna,139,139,139,70.74,7637.3,KEPT
GCA_022750305.1_ASM2275030v1_genomic.fna,411,411,411,69.42,2589.4,KEPT
GCA_022750155.1_ASM2275015v1_genomic.fna,51,51,51,68.40,41724.1,KEPT
GCA_022750115.1_ASM2275011v1_genomic.fna,27,27,27,69.00,78453.7,KEPT
GCA_022750375.1_ASM2275037v1_genomic.fna,17,17,17,67.71,54763.8,KEPT
GCA_022750335.1_ASM2275033v1_genomic.fna,37,37,37,67.00,43126.7,KEPT
GCA_022750355.1_ASM2275035v1_genomic.fna,222,222,222,66.52,8621.8,KEPT
GCA_022750195.1_ASM2275019v1_genomic.fna,52,52,52,68.08,47079.3,KEPT
GCA_022759085.1_ASM2275908v1_genomic.fna,405,405,405,38.73,6313.5,KEPT
GCA_022759105.1_ASM2275910v1_genomic.fna,80,80,80,36.08,16232.4,KEPT
GCA_022759205.1_ASM2275920v1_genomic.fna,132,132,132,67.24,5393.0,KEPT
GCA_022759165.1_ASM2275916v1_genomic.fna,138,138,138,43.73,8873.9,KEPT
GCA_022759185.1_ASM2275918v1_genomic.fna,176,176,176,36.15,7272.0,KEPT
GCA_022759265.1_ASM2275926v1_genomic.fna,81,81,81,52.05,14976.1,KEPT
GCA_022750435.1_ASM2275043v1_genomic.fna,28,28,28,69.48,68469.5,KEPT
GCA_022759305.1_ASM2275930v1_genomic.fna,87,87,87,61.07,16569.9,KEPT
GCA_022759345.1_ASM2275934v1_genomic.fna,197,197,197,56.10,6008.0,KEPT
GCA_022759215.1_ASM2275921v1_genomic.fna,225,224,224,45.02,9632.7,KEPT
GCA_022807515.1_ASM2280751v1_genomic.fna,7,7,0,0.00,0.0,FAILED (CD-HIT)
GCA_022759325.1_ASM2275932v1_genomic.fna,39,39,39,59.24,32260.2,KEPT
GCA_022759365.1_ASM2275936v1_genomic.fna,64,64,64,51.86,17933.6,KEPT
GCA_022759385.1_ASM2275938v1_genomic.fna,80,80,80,36.18,18307.3,KEPT
GCA_022837385.1_ASM2283738v1_genomic.fna,297,297,297,40.76,7570.9,KEPT
GCA_022837155.1_ASM2283715v1_genomic.fna,129,129,129,56.64,18742.3,KEPT
GCA_022837215.1_ASM2283721v1_genomic.fna,119,118,118,59.66,20878.1,KEPT
