Filename,Original Contigs,After Filtering,After CD-HIT,GC %,Avg Length,Status
GCA_002784675.1_ASM278467v1_genomic.fna,348,316,316,33.21,4956.9,KEPT
GCA_002788615.1_ASM278861v1_genomic.fna,44,44,44,38.87,17577.9,KEPT
GCA_002789275.1_ASM278927v1_genomic.fna,74,69,69,31.24,7023.3,KEPT
GCA_002785505.1_ASM278550v1_genomic.fna,251,249,249,32.34,6008.4,KEPT
GCA_002788515.1_ASM278851v1_genomic.fna,140,138,138,33.72,9910.5,KEPT
GCA_002789105.1_ASM278910v1_genomic.fna,170,170,170,32.13,6042.1,KEPT
GCA_002790055.1_ASM279005v1_genomic.fna,374,354,354,38.05,3575.2,KEPT
GCA_002789435.1_ASM278943v1_genomic.fna,33,33,33,35.12,23593.2,KEPT
GCA_002790315.1_ASM279031v1_genomic.fna,42,41,41,31.38,11013.9,KEPT
GCA_002789635.1_ASM278963v1_genomic.fna,67,67,67,37.17,13298.9,KEPT
GCA_002790895.1_ASM279089v1_genomic.fna,43,43,43,31.01,10655.7,KEPT
GCA_002790875.1_ASM279087v1_genomic.fna,55,54,54,29.97,11348.9,KEPT
GCA_002789395.1_ASM278939v1_genomic.fna,316,271,271,33.13,5508.3,KEPT
GCA_002790905.1_ASM279090v1_genomic.fna,39,38,38,35.02,21179.1,KEPT
GCA_002792075.1_ASM279207v1_genomic.fna,509,489,489,56.92,2360.1,KEPT
GCA_002791855.1_ASM279185v1_genomic.fna,95,94,94,37.18,9106.9,KEPT
GCA_002792055.1_ASM279205v1_genomic.fna,122,119,119,33.07,8018.9,KEPT
GCA_002791795.1_ASM279179v1_genomic.fna,172,171,171,32.28,7508.5,KEPT
GCA_002792635.1_ASM279263v1_genomic.fna,27,26,26,35.10,29696.5,KEPT
GCA_002792675.1_ASM279267v1_genomic.fna,38,38,38,29.89,13205.7,KEPT
GCA_002792655.1_ASM279265v1_genomic.fna,29,29,29,31.14,20852.9,KEPT
GCA_002792685.1_ASM279268v1_genomic.fna,123,123,123,31.55,6202.8,KEPT
GCA_002792935.1_ASM279293v1_genomic.fna,77,77,77,54.49,9070.5,KEPT
GCA_002793375.1_ASM279337v1_genomic.fna,269,255,255,30.75,1787.2,KEPT
GCA_002793475.1_ASM279347v1_genomic.fna,104,102,102,37.57,5061.0,KEPT
GCA_002792915.1_ASM279291v1_genomic.fna,66,66,66,59.69,11519.8,KEPT
GCA_002792955.1_ASM279295v1_genomic.fna,398,380,380,49.13,3330.2,KEPT
GCA_002794155.1_ASM279415v1_genomic.fna,21,21,21,35.13,35865.4,KEPT
GCA_002794175.1_ASM279417v1_genomic.fna,50,50,50,33.85,11820.2,KEPT
GCA_002813085.1_ASM281308v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002813655.1_ASM281365v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002813675.1_ASM281367v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002813695.1_ASM281369v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002792115.1_ASM279211v1_genomic.fna,57,57,57,33.21,23330.8,KEPT
GCA_002794135.1_ASM279413v1_genomic.fna,239,238,238,42.53,6860.0,KEPT
GCA_002794195.1_ASM279419v1_genomic.fna,44,44,44,31.74,17074.7,KEPT
GCA_002839585.1_ASM283958v1_genomic.fna,693,692,692,48.95,1679.3,KEPT
GCA_002838935.1_ASM283893v1_genomic.fna,145,145,145,53.68,9968.1,KEPT
GCA_002839625.1_ASM283962v1_genomic.fna,683,683,683,46.20,2704.3,KEPT
GCA_002839545.1_ASM283954v1_genomic.fna,128,128,128,43.09,15588.0,KEPT
GCA_002839575.1_ASM283957v1_genomic.fna,205,204,204,61.50,12464.1,KEPT
GCA_002839685.1_ASM283968v1_genomic.fna,514,513,513,39.61,4436.8,KEPT
GCA_002839645.1_ASM283964v1_genomic.fna,69,69,69,60.80,40321.6,KEPT
GCA_002841095.1_ASM284109v1_genomic.fna,520,502,502,32.74,2984.1,KEPT
GCA_002839605.1_ASM283960v1_genomic.fna,18,18,18,55.31,143963.8,KEPT
GCA_002841675.1_ASM284167v1_genomic.fna,184,181,181,34.45,3297.0,KEPT
GCA_002842715.1_ASM284271v1_genomic.fna,216,216,216,34.64,3180.1,KEPT
GCA_002841105.1_ASM284110v1_genomic.fna,358,356,356,32.97,5646.2,KEPT
GCA_002844335.1_ASM284433v1_genomic.fna,4,4,0,0.00,0.0,FAILED (CD-HIT)
GCA_002839675.1_ASM283967v1_genomic.fna,5,5,5,0.00,0.0,DELETED (too few contigs)
GCA_002906215.1_ASM290621v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002906575.1_ASM290657v1_genomic.fna,6,6,0,0.00,0.0,FAILED (CD-HIT)
GCA_002867475.1_ASM286747v1_genomic.fna,84,84,84,31.00,19902.6,KEPT
GCA_002945325.1_ASM294532v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002952775.1_ASM295277v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002926195.1_ASM292619v1_genomic.fna,335,296,296,38.65,7110.6,KEPT
GCA_003009775.1_ASM300977v1_genomic.fna,191,191,191,45.74,2997.0,KEPT
GCA_003009815.1_ASM300981v1_genomic.fna,51,51,51,43.40,12967.1,KEPT
GCA_003009825.1_ASM300982v1_genomic.fna,132,131,131,43.31,3020.9,KEPT
GCA_003009845.1_ASM300984v1_genomic.fna,329,325,325,44.07,1715.9,KEPT
GCA_002839705.1_ASM283970v1_genomic.fna,27,27,27,32.96,95019.7,KEPT
GCA_003020925.1_ASM302092v1_genomic.fna,17,17,17,64.61,129340.8,KEPT
GCA_003009755.1_ASM300975v1_genomic.fna,49,49,49,69.25,57480.8,KEPT
GCA_003020945.1_ASM302094v1_genomic.fna,32,32,32,70.86,82727.8,KEPT
GCA_003020985.1_ASM302098v1_genomic.fna,46,46,46,69.68,61709.6,KEPT
GCA_003021005.1_ASM302100v1_genomic.fna,44,44,44,68.68,55660.2,KEPT
GCA_003020965.1_ASM302096v1_genomic.fna,28,28,28,69.09,105426.0,KEPT
GCA_003021055.1_ASM302105v1_genomic.fna,186,186,186,68.29,6620.9,KEPT
GCA_002844195.1_ASM284419v1_genomic.fna,15,14,14,66.88,329349.8,KEPT
GCA_003021045.1_ASM302104v1_genomic.fna,38,38,38,69.35,67718.6,KEPT
GCA_003021015.1_ASM302101v1_genomic.fna,86,86,86,65.83,33619.0,KEPT
GCA_003021115.1_ASM302111v1_genomic.fna,208,208,208,68.78,6658.6,KEPT
GCA_003021165.1_ASM302116v1_genomic.fna,269,265,265,66.66,6384.3,KEPT
GCA_003021105.1_ASM302110v1_genomic.fna,39,39,39,68.29,53046.7,KEPT
GCA_003021205.1_ASM302120v1_genomic.fna,196,196,196,66.68,7717.9,KEPT
GCA_003021145.1_ASM302114v1_genomic.fna,155,155,155,66.64,14964.0,KEPT
GCA_003021225.1_ASM302122v1_genomic.fna,371,370,370,68.43,6363.7,KEPT
GCA_003021245.1_ASM302124v1_genomic.fna,208,206,206,66.34,7179.4,KEPT
GCA_003021085.1_ASM302108v1_genomic.fna,40,40,40,68.00,84642.6,KEPT
GCA_003021175.1_ASM302117v1_genomic.fna,18,18,18,66.66,144759.1,KEPT
GCA_003021285.1_ASM302128v1_genomic.fna,113,113,113,64.58,17389.2,KEPT
GCA_003021325.1_ASM302132v1_genomic.fna,204,203,203,69.73,9253.5,KEPT
GCA_003021335.1_ASM302133v1_genomic.fna,116,116,116,67.15,12825.1,KEPT
GCA_003021365.1_ASM302136v1_genomic.fna,356,350,350,68.57,5924.4,KEPT
GCA_003021305.1_ASM302130v1_genomic.fna,94,94,94,67.06,26787.7,KEPT
GCA_003021235.1_ASM302123v1_genomic.fna,152,151,151,64.54,23842.6,KEPT
GCA_003021685.1_ASM302168v1_genomic.fna,57,57,57,61.91,46318.6,KEPT
GCA_003021655.1_ASM302165v1_genomic.fna,60,60,60,69.00,45600.1,KEPT
GCA_003021705.1_ASM302170v1_genomic.fna,70,70,70,64.05,40467.7,KEPT
GCA_003021755.1_ASM302175v1_genomic.fna,132,132,132,66.59,13100.8,KEPT
GCA_003021795.1_ASM302179v1_genomic.fna,320,317,317,68.87,5493.4,KEPT
GCA_003021745.1_ASM302174v1_genomic.fna,135,135,135,69.42,16320.1,KEPT
GCA_003021725.1_ASM302172v1_genomic.fna,116,116,116,64.78,26320.4,KEPT
GCA_003021785.1_ASM302178v1_genomic.fna,16,16,16,65.10,140578.4,KEPT
GCA_003022025.1_ASM302202v1_genomic.fna,26,26,26,67.04,80014.7,KEPT
GCA_003021975.1_ASM302197v1_genomic.fna,78,78,78,70.40,33415.7,KEPT
GCA_003022055.1_ASM302205v1_genomic.fna,286,284,284,68.67,5706.1,KEPT
GCA_003022085.1_ASM302208v1_genomic.fna,188,188,188,65.53,8260.0,KEPT
GCA_003022045.1_ASM302204v1_genomic.fna,235,235,235,67.14,9268.4,KEPT
GCA_003022685.1_ASM302268v1_genomic.fna,199,199,199,66.76,10918.5,KEPT
GCA_003022745.1_ASM302274v1_genomic.fna,178,178,178,66.99,10035.6,KEPT
GCA_003022005.1_ASM302200v1_genomic.fna,123,123,123,70.33,26110.3,KEPT
GCA_003022805.1_ASM302280v1_genomic.fna,142,142,142,70.95,12290.7,KEPT
GCA_003022785.1_ASM302278v1_genomic.fna,105,105,105,67.97,18130.4,KEPT
GCA_003022725.1_ASM302272v1_genomic.fna,115,115,115,65.28,22880.2,KEPT
GCA_003022815.1_ASM302281v1_genomic.fna,137,137,137,68.13,10928.9,KEPT
GCA_003022885.1_ASM302288v1_genomic.fna,115,115,115,70.91,8243.1,KEPT
GCA_003022765.1_ASM302276v1_genomic.fna,24,24,24,64.91,92207.7,KEPT
GCA_003022865.1_ASM302286v1_genomic.fna,43,43,43,70.51,41266.6,KEPT
GCA_003022905.1_ASM302290v1_genomic.fna,150,150,150,68.04,10116.8,KEPT
GCA_003022845.1_ASM302284v1_genomic.fna,170,169,169,65.88,13497.4,KEPT
GCA_003023185.1_ASM302318v1_genomic.fna,102,102,102,66.97,19779.6,KEPT
GCA_003023165.1_ASM302316v1_genomic.fna,191,191,191,67.01,12296.1,KEPT
GCA_003022945.1_ASM302294v1_genomic.fna,79,79,79,68.77,33331.5,KEPT
GCA_003022925.1_ASM302292v1_genomic.fna,127,127,127,65.09,25813.9,KEPT
GCA_003023215.1_ASM302321v1_genomic.fna,12,12,12,65.34,160230.0,KEPT
GCA_003023445.1_ASM302344v1_genomic.fna,268,268,268,66.86,6206.3,KEPT
GCA_003023455.1_ASM302345v1_genomic.fna,193,192,192,69.02,6538.3,KEPT
GCA_003023415.1_ASM302341v1_genomic.fna,149,149,149,65.75,14972.8,KEPT
GCA_003023405.1_ASM302340v1_genomic.fna,55,55,55,67.55,44333.2,KEPT
GCA_003023525.1_ASM302352v1_genomic.fna,192,190,190,68.24,6070.3,KEPT
GCA_003023485.1_ASM302348v1_genomic.fna,121,121,121,67.81,12941.9,KEPT
GCA_003023535.1_ASM302353v1_genomic.fna,202,202,202,70.15,9362.9,KEPT
GCA_003023465.1_ASM302346v1_genomic.fna,169,169,169,65.00,14856.6,KEPT
GCA_003023575.1_ASM302357v1_genomic.fna,220,220,220,68.99,6094.5,KEPT
GCA_003052125.1_ASM305212v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003058365.1_ASM305836v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003023195.1_ASM302319v1_genomic.fna,46,46,46,69.40,71557.4,KEPT
GCA_003116855.1_ASM311685v1_genomic.fna,28,19,19,45.60,104953.4,KEPT
GCA_003132625.1_20120500_P19_genomic.fna,189,188,188,52.23,7504.6,KEPT
GCA_003023785.1_ASM302378v1_genomic.fna,84,84,84,68.29,28798.2,KEPT
GCA_003133305.1_20120500_P28_genomic.fna,176,176,176,52.13,8574.4,KEPT
GCA_003023565.1_ASM302356v1_genomic.fna,42,42,42,68.06,68633.2,KEPT
GCA_003104905.1_ASM310490v1_genomic.fna,59,59,59,40.80,49376.5,KEPT
GCA_003135915.1_20110800_E1S_genomic.fna,299,298,298,48.61,5578.0,KEPT
GCA_003134315.1_20111000_S2D_genomic.fna,212,212,212,32.16,10359.6,KEPT
GCA_003133625.1_20120500_P19_genomic.fna,176,176,176,42.78,14460.6,KEPT
GCA_003136455.1_20111000_E2D_genomic.fna,230,230,230,52.16,5323.5,KEPT
GCA_003137055.1_20111000_E3D_genomic.fna,174,173,173,52.01,5022.6,KEPT
GCA_003135935.1_20110800_E3D_genomic.fna,176,176,176,53.63,11803.7,KEPT
GCA_003135575.1_20111000_P3M_genomic.fna,117,117,117,58.38,20028.8,KEPT
GCA_003138595.1_20110800_S3D_genomic.fna,134,130,130,51.75,10972.7,KEPT
GCA_003136075.1_20120700_E1X_genomic.fna,197,197,197,50.51,10951.6,KEPT
GCA_003139235.1_20110800_S1D_genomic.fna,142,140,140,51.89,9720.9,KEPT
GCA_003138775.1_20110800_S2D_genomic.fna,265,265,265,33.02,7552.2,KEPT
GCA_003139715.1_20110800_S3D_genomic.fna,179,179,179,60.26,13028.4,KEPT
GCA_003139895.1_20110800_S2D_genomic.fna,91,91,91,51.60,21873.5,KEPT
GCA_003139855.1_20110800_S2M_genomic.fna,76,76,76,51.73,27094.5,KEPT
GCA_003141035.1_20120800_S1D_genomic.fna,184,184,184,32.25,11953.9,KEPT
GCA_003141775.1_20120800_E2D_genomic.fna,230,230,230,47.78,5162.2,KEPT
GCA_003141075.1_20120800_S1D_genomic.fna,137,137,137,51.60,14025.0,KEPT
GCA_003141335.1_20120800_E3X_genomic.fna,125,125,125,49.83,16138.1,KEPT
GCA_003142045.1_20120800_E1D_genomic.fna,165,165,165,52.16,10296.6,KEPT
GCA_003141295.1_20120800_E3X_genomic.fna,104,104,104,44.32,22780.7,KEPT
GCA_003142655.1_20120800_E2S_genomic.fna,184,184,184,52.23,8802.7,KEPT
GCA_003141855.1_20120800_E1X_genomic.fna,30,30,30,44.31,79805.8,KEPT
GCA_003152735.1_20120700_E3M_genomic.fna,305,303,303,43.46,6794.2,KEPT
GCA_003152955.1_20120700_E3M_genomic.fna,456,456,456,49.92,5947.1,KEPT
GCA_003151535.1_20120700_P3D_genomic.fna,147,147,147,32.49,21523.0,KEPT
GCA_003153815.1_20120700_E3M_genomic.fna,272,269,269,33.56,6340.5,KEPT
GCA_003153835.1_20120700_E3M_genomic.fna,259,253,253,47.56,7515.9,KEPT
GCA_003153895.1_20120700_E3M_genomic.fna,157,157,157,53.96,11677.3,KEPT
GCA_003151735.1_20120700_P3D_genomic.fna,124,124,124,42.32,28275.0,KEPT
GCA_003154225.1_20120700_E3M_genomic.fna,97,97,97,52.21,18658.4,KEPT
GCA_003155735.1_20120700_E2X_genomic.fna,66,66,66,52.16,27691.8,KEPT
GCA_003155755.1_20120700_E2D_genomic.fna,189,189,189,52.05,8261.1,KEPT
GCA_003154335.1_20120700_E2X_genomic.fna,156,156,156,47.96,13747.3,KEPT
GCA_003144275.1_ASM314427v1_genomic.fna,103,103,103,36.14,38332.6,KEPT
GCA_003155855.1_20120700_E1S_genomic.fna,188,188,188,52.32,8683.8,KEPT
GCA_003156955.1_20120600_E3M_genomic.fna,210,210,210,52.37,6758.1,KEPT
GCA_003156255.1_20120600_S2D_genomic.fna,169,169,169,51.72,9648.3,KEPT
GCA_003155875.1_20120700_E1M_genomic.fna,104,104,104,52.14,16994.1,KEPT
GCA_003157115.1_20120600_E3D_genomic.fna,378,374,374,49.61,6071.8,KEPT
GCA_003157355.1_20120600_E3D_genomic.fna,135,135,135,52.07,12154.1,KEPT
GCA_003157235.1_20120600_E3D_genomic.fna,486,486,486,35.74,5998.8,KEPT
GCA_003157805.1_20120600_E2D_genomic.fna,168,168,168,52.06,9349.6,KEPT
GCA_003157915.1_20120600_E1D_genomic.fna,249,249,249,51.23,5406.2,KEPT
GCA_003157375.1_20120600_E2D_genomic.fna,242,242,242,32.14,8518.7,KEPT
GCA_003157895.1_20120600_E1D_genomic.fna,205,205,205,53.64,9921.2,KEPT
GCA_003158275.1_20120600_E3D_genomic.fna,252,252,252,51.44,8323.4,KEPT
GCA_003158635.1_20120600_E2D_genomic.fna,306,306,306,32.13,7355.5,KEPT
GCA_003158935.1_20120600_E1D_genomic.fna,66,66,66,52.17,26884.2,KEPT
GCA_003159405.1_20120700_S3X_genomic.fna,204,204,204,51.66,8449.7,KEPT
GCA_003158115.1_20120600_S2D_genomic.fna,109,109,109,32.06,21037.5,KEPT
GCA_003159635.1_20120700_S3D_genomic.fna,141,141,141,51.82,12698.5,KEPT
GCA_003159695.1_20120700_S2X_genomic.fna,98,98,98,51.50,14720.9,KEPT
GCA_003160575.1_20120700_S1X_genomic.fna,123,121,121,51.56,10869.4,KEPT
GCA_003161795.1_20110600_E1D_genomic.fna,241,241,241,52.50,5274.9,KEPT
GCA_003160755.1_ASM316075v1_genomic.fna,321,321,321,43.25,5915.7,KEPT
GCA_003161735.1_20110600_E3D_genomic.fna,191,191,191,52.08,7531.5,KEPT
GCA_003161665.1_20110600_E3M_genomic.fna,193,192,192,51.93,8555.0,KEPT
GCA_003161815.1_20100900_E3D_genomic.fna,288,286,286,33.21,6592.4,KEPT
GCA_003162075.1_20100900_E3D_genomic.fna,43,43,43,52.63,27301.8,KEPT
GCA_003162195.1_20100900_E1S_genomic.fna,170,169,169,51.99,10173.6,KEPT
GCA_003161875.1_20100900_E3D_genomic.fna,119,119,119,33.75,17631.6,KEPT
GCA_003162175.1_20100900_E2D_genomic.fna,69,69,69,52.19,26361.7,KEPT
GCA_003162115.1_20100900_E2D_genomic.fna,135,135,135,33.82,14919.1,KEPT
GCA_003162655.1_20100900_E2S_genomic.fna,310,309,309,34.74,5248.4,KEPT
GCA_003162745.1_20100900_E1D_genomic.fna,205,200,200,51.87,7354.1,KEPT
GCA_003162535.1_20110600_E2D_genomic.fna,98,98,98,52.18,18556.3,KEPT
GCA_003163595.1_20120800_S2X_genomic.fna,129,128,128,51.79,11336.0,KEPT
GCA_003163455.1_20120800_S1X_genomic.fna,97,97,97,51.70,20953.8,KEPT
GCA_003162615.1_20100900_E3D_genomic.fna,216,215,215,49.42,12620.4,KEPT
GCA_003164415.1_20120700_S1D_genomic.fna,245,245,245,32.37,9496.9,KEPT
GCA_003164775.1_20120700_S1D_genomic.fna,136,134,134,32.03,16407.2,KEPT
GCA_003164815.1_20120700_S1D_genomic.fna,115,115,115,59.44,24716.4,KEPT
GCA_003164295.1_20120700_S1D_genomic.fna,61,61,61,40.32,53521.5,KEPT
GCA_003165375.1_20120700_S1D_genomic.fna,178,178,178,51.57,10361.4,KEPT
GCA_003166275.1_20110700_S2M_genomic.fna,119,119,119,51.74,16568.2,KEPT
GCA_003167795.1_20110700_S2D_genomic.fna,175,175,175,51.86,5940.4,KEPT
GCA_003164755.1_20120700_S1D_genomic.fna,124,124,124,35.74,27971.7,KEPT
GCA_003168415.1_20110700_E2M_genomic.fna,209,208,208,52.10,7330.1,KEPT
GCA_003165195.1_20120700_S1D_genomic.fna,171,171,171,42.92,18507.2,KEPT
GCA_003168515.1_20110700_E1M_genomic.fna,244,243,243,52.40,5792.4,KEPT
GCA_003168395.1_20110700_E3M_genomic.fna,173,173,173,52.33,9680.0,KEPT
GCA_003168795.1_20110600_S3M_genomic.fna,182,177,177,51.73,6871.6,KEPT
GCA_003169565.1_20110600_S2D_genomic.fna,161,159,159,51.47,7189.3,KEPT
GCA_003168535.1_20110700_E1D_genomic.fna,109,109,109,52.07,16441.0,KEPT
GCA_003166335.1_20110700_S2D_genomic.fna,126,126,126,32.40,19750.2,KEPT
GCA_003170615.1_20110800_E2S_genomic.fna,225,225,225,52.11,5281.6,KEPT
GCA_003170635.1_20110800_E2M_genomic.fna,239,238,238,51.04,6430.7,KEPT
GCA_003168635.1_20110600_S3M_genomic.fna,219,219,219,32.40,10187.0,KEPT
GCA_003170775.1_20110800_E2M_genomic.fna,196,195,195,51.93,8374.9,KEPT
GCA_003170955.1_20110800_E1S_genomic.fna,228,227,227,54.41,6941.1,KEPT
GCA_003170075.1_20110800_E3D_genomic.fna,77,77,77,54.98,24953.7,KEPT
GCA_003170935.1_20110800_E2D_genomic.fna,186,186,186,48.63,9647.6,KEPT
GCA_003171385.1_20110800_E1S_genomic.fna,167,167,167,52.24,10298.1,KEPT
GCA_003170975.1_20110800_E1M_genomic.fna,182,182,182,53.50,11240.9,KEPT
GCA_003194425.1_ASM319442v1_genomic.fna,5,5,5,0.00,0.0,DELETED (too few contigs)
GCA_003171015.1_20110800_E1M_genomic.fna,62,62,62,52.11,29854.1,KEPT
GCA_003177295.1_ASM317729v1_genomic.fna,141,141,141,45.46,11592.1,KEPT
GCA_003201675.2_ASM320167v2_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003201765.2_ASM320176v2_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003201835.2_ASM320183v2_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003229935.1_ASM322993v1_genomic.fna,227,227,227,38.99,7706.4,KEPT
GCA_003250545.1_ASM325054v1_genomic.fna,155,155,155,44.72,2068.8,KEPT
GCA_003194435.1_ASM319443v1_genomic.fna,38,38,38,45.65,47522.4,KEPT
GCA_003266065.1_ASM326606v1_genomic.fna,279,258,258,34.68,7777.2,KEPT
GCA_003265405.1_ASM326540v1_genomic.fna,130,86,86,27.58,19552.3,KEPT
GCA_003194445.1_ASM319444v1_genomic.fna,169,159,159,48.04,17362.5,KEPT
GCA_003266075.1_ASM326607v1_genomic.fna,319,297,297,35.30,6511.1,KEPT
GCA_003266105.1_ASM326610v1_genomic.fna,154,144,144,32.82,13311.5,KEPT
GCA_003266165.1_ASM326616v1_genomic.fna,324,304,304,35.12,5677.3,KEPT
GCA_003268005.1_ASM326800v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003266145.1_ASM326614v1_genomic.fna,195,195,195,32.99,9537.4,KEPT
GCA_003336385.2_ASM333638v2_genomic.fna,387,386,386,52.00,4241.9,KEPT
GCA_003266175.1_ASM326617v1_genomic.fna,55,55,55,29.92,27212.1,KEPT
GCA_003342675.1_ASM334267v1_genomic.fna,3,3,0,0.00,0.0,FAILED (CD-HIT)
GCA_003342695.1_ASM334269v1_genomic.fna,3,3,0,0.00,0.0,FAILED (CD-HIT)
GCA_003176995.1_ASM317699v1_genomic.fna,278,278,278,38.89,14278.6,KEPT
GCA_003351065.1_ASM335106v1_genomic.fna,8,7,0,0.00,0.0,FAILED (CD-HIT)
GCA_003351865.1_ASM335186v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003324605.1_ASM332460v1_genomic.fna,51,51,40,38.22,43698.7,KEPT
GCA_003352295.1_ASM335229v1_genomic.fna,9,9,9,0.00,0.0,DELETED (too few contigs)
GCA_003383025.1_ASM338302v1_genomic.fna,142,31,0,0.00,0.0,FAILED (CD-HIT)
GCA_003336485.1_ASM333648v1_genomic.fna,201,201,201,42.87,15833.4,KEPT
GCA_003430805.1_ASM343080v1_genomic.fna,2,2,0,0.00,0.0,FAILED (CD-HIT)
GCA_003430825.1_ASM343082v1_genomic.fna,3,3,0,0.00,0.0,FAILED (CD-HIT)
GCA_003431325.1_ASM343132v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003491285.1_ASM349128v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003491305.1_ASM349130v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003584605.1_ASM358460v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003584625.1_ASM358462v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_003586325.1_ASM358632v1_genomic.fna,205,53,0,0.00,0.0,FAILED (CD-HIT)
GCA_003601595.1_ASM360159v1_genomic.fna,64,64,64,53.58,7868.2,KEPT
GCA_003345545.1_ASM334554v1_genomic.fna,82,81,81,48.08,33122.0,KEPT
GCA_003601635.1_ASM360163v1_genomic.fna,52,52,52,48.82,9571.6,KEPT
GCA_003601605.1_ASM360160v1_genomic.fna,70,70,70,40.81,15636.2,KEPT
GCA_003601655.1_ASM360165v1_genomic.fna,103,103,103,47.07,10990.4,KEPT
GCA_003601665.1_ASM360166v1_genomic.fna,84,84,84,41.06,10803.9,KEPT
GCA_003385755.1_ASM338575v1_genomic.fna,5,5,5,0.00,0.0,DELETED (too few contigs)
GCA_003601695.1_ASM360169v1_genomic.fna,92,92,92,42.72,13667.6,KEPT
GCA_003601735.1_ASM360173v1_genomic.fna,68,68,68,44.31,8779.5,KEPT
GCA_003601725.1_ASM360172v1_genomic.fna,90,90,90,44.82,13358.4,KEPT
GCA_003601785.1_ASM360178v1_genomic.fna,77,77,77,43.45,10599.2,KEPT
GCA_003601715.1_ASM360171v1_genomic.fna,160,160,160,43.08,11749.5,KEPT
GCA_003601835.1_ASM360183v1_genomic.fna,67,67,67,46.82,18674.2,KEPT
GCA_003601875.1_ASM360187v1_genomic.fna,66,66,66,37.24,9053.0,KEPT
GCA_003601885.1_ASM360188v1_genomic.fna,62,62,62,56.34,7653.4,KEPT
GCA_003601775.1_ASM360177v1_genomic.fna,47,47,47,58.42,32501.6,KEPT
GCA_003601845.1_ASM360184v1_genomic.fna,91,91,91,51.89,14629.3,KEPT
GCA_003602395.1_ASM360239v1_genomic.fna,119,119,119,54.83,15178.2,KEPT
GCA_003602405.1_ASM360240v1_genomic.fna,132,132,132,54.52,14133.0,KEPT
GCA_003602415.1_ASM360241v1_genomic.fna,22,22,22,42.89,86068.3,KEPT
GCA_003602455.1_ASM360245v1_genomic.fna,144,142,142,45.90,13065.9,KEPT
GCA_003602475.1_ASM360247v1_genomic.fna,53,53,53,54.57,36701.8,KEPT
GCA_003602515.1_ASM360251v1_genomic.fna,69,69,69,51.04,19766.6,KEPT
GCA_003382685.1_ASM338268v1_genomic.fna,75,74,74,65.89,51855.7,KEPT
GCA_003602485.1_ASM360248v1_genomic.fna,97,96,96,50.59,18521.3,KEPT
GCA_003602525.1_ASM360252v1_genomic.fna,142,141,141,53.58,12469.9,KEPT
GCA_003602595.1_ASM360259v1_genomic.fna,105,102,102,35.81,13195.6,KEPT
GCA_003602535.1_ASM360253v1_genomic.fna,125,121,121,41.84,14462.7,KEPT
GCA_003602575.1_ASM360257v1_genomic.fna,59,59,59,39.81,33435.9,KEPT
GCA_003602635.1_ASM360263v1_genomic.fna,146,144,144,61.86,11752.7,KEPT
GCA_003602645.1_ASM360264v1_genomic.fna,81,81,81,50.86,21718.0,KEPT
GCA_003602605.1_ASM360260v1_genomic.fna,55,55,55,48.19,36795.7,KEPT
GCA_003610195.1_ASM361019v1_genomic.fna,17,17,0,0.00,0.0,FAILED (CD-HIT)
GCA_003602665.1_ASM360266v1_genomic.fna,143,129,129,44.28,12985.9,KEPT
GCA_003672115.1_ASM367211v1_genomic.fna,227,119,119,47.94,6530.8,KEPT
GCA_003604315.1_ASM360431v1_genomic.fna,35,35,35,33.44,37453.3,KEPT
GCA_003672175.1_ASM367217v1_genomic.fna,63,30,30,51.58,28062.0,KEPT
GCA_003672205.1_ASM367220v1_genomic.fna,188,188,188,38.51,5544.3,KEPT
GCA_003672215.1_ASM367221v1_genomic.fna,175,122,122,38.03,7900.1,KEPT
GCA_003672265.1_ASM367226v1_genomic.fna,240,75,75,57.93,6157.1,KEPT
GCA_003672235.1_ASM367223v1_genomic.fna,213,127,127,48.23,7968.3,KEPT
