Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
NZ_ABKB02000033.1.fna,1,1,26.89,1867.0,KEPT
NZ_AP025221.1.fna,1,1,48.64,129419.0,KEPT
NZ_RROP01000109.1.fna,1,1,51.83,52501.0,KEPT
NZ_CP163004.1.fna,1,1,50.80,220351.0,KEPT
NZ_CP048360.1.fna,1,1,52.56,144585.0,KEPT
NZ_CP127938.1.fna,1,1,51.16,148705.0,KEPT
NZ_CP151783.1.fna,1,1,34.53,107193.0,KEPT
NZ_CP155462.1.fna,1,1,37.53,2025.0,KEPT
NZ_CP005818.1.fna,1,1,29.01,1389.0,KEPT
NZ_CP187704.1.fna,1,1,36.40,5643.0,KEPT
NZ_CP059942.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAMQML010000046.1.fna,1,1,63.80,2210.0,KEPT
NZ_MDLJ02000003.1.fna,1,1,52.07,155860.0,KEPT
NZ_AP026386.1.fna,1,1,60.59,31086.0,KEPT
NZ_CP029421.1.fna,1,1,46.30,101340.0,KEPT
NZ_CP170106.1.fna,1,1,57.22,774616.0,KEPT
NZ_MN657118.1.fna,1,1,39.60,49948.0,KEPT
NZ_OW970488.1.fna,1,1,52.46,70767.0,KEPT
NG_048472.1.fna,1,1,44.94,1028.0,KEPT
NZ_PGSA01000446.1.fna,1,1,34.03,27148.0,KEPT
NZ_CP015390.1.fna,1,1,42.70,39432.0,KEPT
NZ_CP177425.1.fna,1,1,45.28,9610.0,KEPT
NC_016137.1.fna,1,1,29.55,1719.0,KEPT
NC_012036.1.fna,1,1,38.54,8291.0,KEPT
NZ_JARKNH010000034.1.fna,1,1,46.52,278133.0,KEPT
NZ_MF621618.1.fna,1,1,54.61,7700.0,KEPT
NZ_CP108136.1.fna,1,1,67.61,117709.0,KEPT
NZ_CP177648.1.fna,1,1,50.24,33994.0,KEPT
NZ_AAEQ01000051.3.fna,1,1,32.76,5015.0,KEPT
NZ_JBDYGY010000100.1.fna,1,1,48.98,4698.0,KEPT
NZ_CP084094.1.fna,1,1,52.77,4491.0,KEPT
NZ_CP091485.1.fna,1,1,51.46,2495.0,KEPT
NZ_CP034351.1.fna,1,1,72.93,481785.0,KEPT
NG_052271.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP039718.1.fna,1,1,53.11,93838.0,KEPT
NZ_CM008360.1.fna,1,1,62.92,53582.0,KEPT
NZ_CP039726.1.fna,1,1,33.83,107757.0,KEPT
NG_048120.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CM017229.1.fna,1,1,47.51,5167.0,KEPT
NZ_LR890192.1.fna,1,1,44.42,218183.0,KEPT
NZ_CP063973.1.fna,1,1,49.28,6077.0,KEPT
NZ_AP019672.1.fna,1,1,54.32,86933.0,KEPT
NZ_CP177793.1.fna,1,1,49.68,77488.0,KEPT
NZ_CP010628.1.fna,1,1,56.99,5999.0,KEPT
NZ_CP177711.1.fna,1,1,44.83,70301.0,KEPT
NZ_CP054381.1.fna,1,1,50.68,71738.0,KEPT
NZ_RRSE01000211.1.fna,1,1,55.13,2681.0,KEPT
NZ_CP085701.1.fna,1,1,51.03,5430.0,KEPT
NZ_OP378673.1.fna,1,1,30.78,9317.0,KEPT
NZ_CP107502.1.fna,1,1,51.14,5596.0,KEPT
NZ_JASKNE010000006.1.fna,1,1,42.03,56268.0,KEPT
NZ_CP104624.1.fna,1,1,47.60,5427.0,KEPT
NZ_CP012916.1.fna,1,1,68.61,819020.0,KEPT
NZ_CP074136.1.fna,1,1,72.76,144773.0,KEPT
NZ_CP123917.1.fna,1,1,39.67,5594.0,KEPT
NZ_CP165941.1.fna,1,1,55.15,9294.0,KEPT
NZ_CP010786.1.fna,1,1,56.44,109815.0,KEPT
NZ_LFXM01000079.1.fna,1,1,32.39,24894.0,KEPT
NZ_CP087322.1.fna,1,1,34.01,21542.0,KEPT
NZ_KT223769.1.fna,1,1,31.59,7547.0,KEPT
NZ_CP129539.1.fna,1,1,51.82,241920.0,KEPT
NZ_JAMYDH010000004.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP109386.1.fna,1,1,67.89,92585.0,KEPT
NZ_CP102878.1.fna,1,1,46.36,222330.0,KEPT
NZ_CP034288.1.fna,1,1,46.00,66959.0,KEPT
NZ_JBDYHK010000024.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP126016.1.fna,1,1,61.33,266016.0,KEPT
NZ_CP049215.1.fna,1,1,57.72,397688.0,KEPT
NZ_LHAT01000212.1.fna,1,1,58.17,2166.0,KEPT
NZ_PQ872744.1.fna,1,1,49.28,52792.0,KEPT
NZ_CP028579.2.fna,1,1,52.33,28726.0,KEPT
NZ_PTTG01000059.1.fna,1,1,55.81,5452.0,KEPT
NZ_CP046947.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP070521.1.fna,1,1,54.41,54351.0,KEPT
NZ_JAVRHD010000002.1.fna,1,1,46.99,110333.0,KEPT
NZ_JBDYHN010000035.1.fna,1,1,56.36,2782.0,KEPT
NC_013516.1.fna,1,1,20.87,10702.0,KEPT
NZ_CP075381.1.fna,1,1,28.39,28421.0,KEPT
NZ_JBLEAH010000002.1.fna,1,1,30.41,8037.0,KEPT
NZ_KY503036.1.fna,1,1,53.55,39609.0,KEPT
NZ_CP064447.1.fna,1,1,36.05,55056.0,KEPT
NZ_JAXOJX010000001.1.fna,1,1,65.66,456680.0,KEPT
NZ_CP096899.1.fna,1,1,36.80,6930.0,KEPT
NZ_JAQIYR010000062.1.fna,1,1,56.73,4564.0,KEPT
NZ_CP140721.1.fna,1,1,32.52,181736.0,KEPT
NZ_VOIC01000003.1.fna,1,1,49.77,34701.0,KEPT
NZ_JBDYET010000075.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRTU01000255.1.fna,1,1,47.30,7159.0,KEPT
NZ_CP173372.1.fna,1,1,51.92,59372.0,KEPT
NZ_LT984814.1.fna,1,1,67.87,2848964.0,KEPT
NZ_CP034889.1.fna,1,1,26.18,7595.0,KEPT
NZ_SILE01000004.1.fna,1,1,60.97,380281.0,KEPT
NZ_MZ089995.1.fna,1,1,37.06,70918.0,KEPT
NZ_CP088231.1.fna,1,1,51.50,2495.0,KEPT
NZ_CP088117.1.fna,1,1,57.95,178254.0,KEPT
NZ_VLPO01000087.1.fna,1,1,30.65,14109.0,KEPT
NZ_OY754379.1.fna,1,1,50.71,134861.0,KEPT
NZ_PP589722.1.fna,1,1,34.84,48688.0,KEPT
NZ_PRDD01000010.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP121379.1.fna,1,1,41.40,40316.0,KEPT
NZ_CP134043.1.fna,1,1,51.46,152188.0,KEPT
NZ_RRRK01000157.1.fna,1,1,44.55,4941.0,KEPT
NZ_CP136323.1.fna,1,1,60.28,1488004.0,KEPT
NZ_CP058311.1.fna,1,1,45.53,217263.0,KEPT
NZ_KJ588779.1.fna,1,1,51.96,140821.0,KEPT
NZ_JBBJUN010000004.1.fna,1,1,34.09,23864.0,KEPT
NZ_CP142090.1.fna,1,1,51.55,83778.0,KEPT
NZ_JACYGU010000003.1.fna,1,1,34.76,147807.0,KEPT
NZ_JYFZ02000012.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP133743.1.fna,1,1,44.64,197993.0,KEPT
NZ_MPPG01000066.1.fna,1,1,28.60,6931.0,KEPT
NZ_CP100288.1.fna,1,1,61.71,132942.0,KEPT
NZ_CP086154.1.fna,1,1,28.80,3854.0,KEPT
NZ_QXXP01000124.1.fna,1,1,46.86,3722.0,KEPT
NZ_ON944184.1.fna,1,1,36.48,4285.0,KEPT
NZ_CP153730.1.fna,1,1,47.21,5463.0,KEPT
NZ_RRDN01000156.1.fna,1,1,44.91,5150.0,KEPT
NZ_JQAK01000007.1.fna,1,1,31.87,40599.0,KEPT
NZ_MAOO01000032.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_AP022243.1.fna,1,1,58.76,53629.0,KEPT
NZ_CP120012.1.fna,1,1,28.37,20730.0,KEPT
NZ_CP119541.1.fna,1,1,51.66,239161.0,KEPT
NZ_CP043360.1.fna,1,1,55.06,10060.0,KEPT
NZ_CP092376.1.fna,1,1,33.89,5601.0,KEPT
NZ_LSUP01000005.1.fna,1,1,46.54,28675.0,KEPT
NZ_CP115832.1.fna,1,1,50.23,162142.0,KEPT
NG_048851.1.fna,1,1,53.75,1146.0,KEPT
NZ_AP018804.1.fna,1,1,47.19,92925.0,KEPT
NZ_NHNA01000145.1.fna,1,1,48.82,2755.0,KEPT
NZ_CP114622.1.fna,1,1,35.46,6188.0,KEPT
NZ_CP049022.1.fna,1,1,47.61,331872.0,KEPT
NZ_CP066797.1.fna,1,1,50.14,28381.0,KEPT
NZ_KM977631.1.fna,1,1,50.53,50742.0,KEPT
NZ_CP143085.1.fna,1,1,44.28,61461.0,KEPT
NZ_CP094481.1.fna,1,1,34.55,43173.0,KEPT
NZ_CP036815.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP033834.1.fna,1,1,61.28,36032.0,KEPT
NZ_RRKE01000088.1.fna,1,1,43.69,1829.0,KEPT
NZ_JARESI010000092.1.fna,1,1,56.32,36629.0,KEPT
NZ_CP091449.1.fna,1,1,36.03,7380.0,KEPT
NZ_CP109743.1.fna,1,1,34.28,39814.0,KEPT
NZ_CP170897.1.fna,1,1,64.78,2953.0,KEPT
NZ_JBDYGE010000011.1.fna,1,1,53.53,1657.0,KEPT
NZ_CP159914.1.fna,1,1,42.22,36805.0,KEPT
NZ_CP006749.1.fna,1,1,51.99,140938.0,KEPT
NZ_ON960594.1.fna,1,1,57.29,3428.0,KEPT
NZ_JBDYGQ010000027.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRSC01000249.1.fna,1,1,54.57,2694.0,KEPT
NZ_CP066120.1.fna,1,1,40.01,43270.0,KEPT
NZ_CP101520.1.fna,1,1,58.78,167324.0,KEPT
NZ_RREM01000130.1.fna,1,1,52.10,1574.0,KEPT
NZ_CP047106.1.fna,1,1,37.14,1174.0,KEPT
NZ_CP117234.1.fna,1,1,51.33,1919.0,KEPT
NZ_CP065703.1.fna,1,1,34.81,58281.0,KEPT
NZ_JACKZM010000465.1.fna,1,1,31.78,1183.0,KEPT
NZ_MT449718.1.fna,1,1,47.14,50379.0,KEPT
NZ_JWIT01000027.1.fna,1,1,56.77,50063.0,KEPT
NZ_RRET01000131.1.fna,1,1,48.54,35089.0,KEPT
NZ_PVLY01000135.1.fna,1,1,51.48,1894.0,KEPT
NZ_JAEDAP010000001.1.fna,1,1,42.38,60879.0,KEPT
NZ_CP104120.1.fna,1,1,56.25,48650.0,KEPT
NZ_CP061977.1.fna,1,1,47.08,266729.0,KEPT
NZ_CP161106.1.fna,1,1,23.56,5259.0,KEPT
NZ_VOOD01000083.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_011255.1.fna,1,1,27.27,35315.0,KEPT
NZ_CP039581.1.fna,1,1,49.38,3208.0,KEPT
NZ_AP018382.1.fna,1,1,48.67,39058.0,KEPT
NZ_CP073790.1.fna,1,1,50.59,40128.0,KEPT
NZ_RRSG01000271.1.fna,1,1,53.57,1161.0,KEPT
NZ_CP182341.1.fna,1,1,42.01,61961.0,KEPT
NZ_JBDYJI010000042.1.fna,1,1,41.98,12260.0,KEPT
NZ_AP024800.1.fna,1,1,34.35,15601.0,KEPT
NZ_MT499884.1.fna,1,1,46.63,195826.0,KEPT
NZ_CP039323.1.fna,1,1,47.92,6380.0,KEPT
NZ_CP100409.1.fna,1,1,54.91,187118.0,KEPT
NZ_JAZICJ010000135.1.fna,1,1,29.82,8847.0,KEPT
NZ_CP010716.1.fna,1,1,59.13,232711.0,KEPT
NZ_CP076149.1.fna,1,1,32.53,181761.0,KEPT
NZ_CP118201.1.fna,1,1,45.64,3462.0,KEPT
NZ_JBAKMR010000037.1.fna,1,1,32.91,38257.0,KEPT
NZ_MW298661.1.fna,1,1,41.07,104864.0,KEPT
NZ_CP085244.1.fna,1,1,60.35,68586.0,KEPT
NZ_CP145677.1.fna,1,1,49.90,4074.0,KEPT
NZ_JBDYIH010000029.1.fna,1,1,61.22,1199.0,KEPT
NZ_OW849529.1.fna,1,1,51.98,149443.0,KEPT
NZ_CP166209.1.fna,1,1,52.95,3545.0,KEPT
NZ_CP010098.1.fna,1,1,33.73,10656.0,KEPT
NZ_CP180764.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP129210.1.fna,1,1,53.12,94026.0,KEPT
NZ_CP060457.1.fna,1,1,62.76,219634.0,KEPT
NZ_AP027686.1.fna,1,1,49.18,159684.0,KEPT
NZ_CP097345.1.fna,1,1,51.22,63589.0,KEPT
NZ_CP122535.1.fna,1,1,51.90,1630.0,KEPT
NZ_MF422120.1.fna,1,1,39.67,7016.0,KEPT
NZ_CP031539.1.fna,1,1,35.64,50160.0,KEPT
NZ_OP378636.1.fna,1,1,54.12,79388.0,KEPT
NZ_JBDYEO010000051.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP101191.1.fna,1,1,60.57,33810.0,KEPT
NZ_CP134567.1.fna,1,1,40.82,47274.0,KEPT
NZ_CP094337.1.fna,1,1,45.22,3001.0,KEPT
NZ_CP075086.1.fna,1,1,30.19,24381.0,KEPT
NZ_CP169310.1.fna,1,1,46.34,226095.0,KEPT
NZ_CP097195.1.fna,1,1,44.35,3991.0,KEPT
NZ_CP121409.1.fna,1,1,56.28,3223.0,KEPT
NZ_JBDYEG010000045.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP024581.1.fna,1,1,51.07,67964.0,KEPT
NZ_CP066580.1.fna,1,1,37.13,11477.0,KEPT
NZ_PGEG01000628.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_021907.1.fna,1,1,61.53,252689.0,KEPT
NZ_CP158318.1.fna,1,1,47.50,89634.0,KEPT
NZ_RREL01000121.1.fna,1,1,52.07,9906.0,KEPT
NZ_PP589916.1.fna,1,1,37.51,46872.0,KEPT
NZ_KF889012.1.fna,1,1,33.41,65890.0,KEPT
NZ_CP115888.1.fna,1,1,30.81,2473.0,KEPT
NZ_RRML01000114.1.fna,1,1,51.89,7342.0,KEPT
NZ_CP098793.1.fna,1,1,36.51,9878.0,KEPT
NZ_CP059146.1.fna,1,1,30.91,26260.0,KEPT
NZ_CP144680.1.fna,1,1,47.95,4423.0,KEPT
NZ_RRDH01000184.1.fna,1,1,45.39,4693.0,KEPT
NZ_MSDR01000148.1.fna,1,1,51.58,13452.0,KEPT
NZ_CP138652.1.fna,1,1,35.66,15026.0,KEPT
NZ_CP005830.1.fna,1,1,29.27,118340.0,KEPT
NZ_CP060954.1.fna,1,1,51.13,168756.0,KEPT
NZ_CP062319.1.fna,1,1,28.67,24654.0,KEPT
NZ_CP132633.1.fna,1,1,53.23,9730.0,KEPT
NZ_MH587577.1.fna,1,1,30.52,34346.0,KEPT
NC_015156.1.fna,1,1,45.71,247271.0,KEPT
NZ_CP193758.1.fna,1,1,68.25,156210.0,KEPT
NZ_CP051617.1.fna,1,1,47.62,8554.0,KEPT
NZ_CP077827.1.fna,1,1,41.61,110967.0,KEPT
NZ_CP122696.1.fna,1,1,49.88,4076.0,KEPT
NC_007166.1.fna,1,1,30.77,3552.0,KEPT
NZ_CP050181.1.fna,1,1,65.89,85494.0,KEPT
NZ_CP092444.1.fna,1,1,64.38,55957.0,KEPT
NZ_CP113153.1.fna,1,1,51.13,5641.0,KEPT
NZ_CP141802.1.fna,1,1,53.51,158371.0,KEPT
NZ_CP020043.1.fna,1,1,73.57,348805.0,KEPT
NZ_JAOXHE010000002.1.fna,1,1,62.57,483818.0,KEPT
NZ_CP136151.1.fna,1,1,44.75,24484.0,KEPT
NZ_CP106653.1.fna,1,1,35.83,7753.0,KEPT
NZ_JACKZL010001091.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP177007.1.fna,1,1,50.45,214284.0,KEPT
NZ_CP151551.1.fna,1,1,46.96,13138.0,KEPT
NZ_CP039273.1.fna,1,1,50.04,6237.0,KEPT
NZ_CP031944.1.fna,1,1,40.41,34411.0,KEPT
NZ_ON960595.1.fna,1,1,59.81,3411.0,KEPT
NZ_JANUPB010000005.1.fna,1,1,44.75,25611.0,KEPT
NZ_CP053652.1.fna,1,1,49.06,5279.0,KEPT
NZ_LKXF01000060.1.fna,1,1,46.03,3400.0,KEPT
NZ_CP066535.1.fna,1,1,51.99,192589.0,KEPT
NZ_CP019908.1.fna,1,1,41.84,33304.0,KEPT
NZ_CP062911.1.fna,1,1,48.52,6647.0,KEPT
NZ_KU355873.1.fna,1,1,51.10,141534.0,KEPT
NZ_AP027143.1.fna,1,1,60.67,320171.0,KEPT
NZ_JBBMGN010000001.1.fna,1,1,41.85,33304.0,KEPT
NZ_CP064327.1.fna,1,1,49.21,38299.0,KEPT
NZ_CP019353.1.fna,1,1,46.91,265134.0,KEPT
NZ_JAAMUW010000105.1.fna,1,1,39.81,32767.0,KEPT
NZ_CP162595.1.fna,1,1,55.14,48274.0,KEPT
NZ_OP242224.1.fna,1,1,51.32,8880.0,KEPT
NZ_LR215045.1.fna,1,1,27.62,16058.0,KEPT
NZ_CP083851.1.fna,1,1,52.26,3115.0,KEPT
NZ_CP179252.1.fna,1,1,29.71,63629.0,KEPT
NZ_CP023263.1.fna,1,1,56.90,1907.0,KEPT
NZ_JBDYKB010000226.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP139032.1.fna,1,1,55.16,10079.0,KEPT
NZ_AP023413.1.fna,1,1,57.97,4858.0,KEPT
NZ_CP192232.1.fna,1,1,35.71,56344.0,KEPT
NZ_CP162109.1.fna,1,1,49.12,115934.0,KEPT
NZ_MH938807.1.fna,1,1,55.42,12783.0,KEPT
NZ_CP067049.1.fna,1,1,50.87,5907.0,KEPT
NG_049070.1.fna,1,1,52.98,1140.0,KEPT
NZ_CP033339.1.fna,1,1,50.47,104123.0,KEPT
NZ_VANE01000002.1.fna,1,1,38.22,6122.0,KEPT
NZ_CP173037.1.fna,1,1,27.50,1138.0,KEPT
NZ_CP070047.1.fna,1,1,52.61,215306.0,KEPT
NZ_JPGT01000070.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP167955.1.fna,1,1,53.19,100023.0,KEPT
NZ_QBRV01000049.1.fna,1,1,58.26,11387.0,KEPT
NZ_CP050696.1.fna,1,1,52.56,60112.0,KEPT
NZ_CP037995.1.fna,1,1,46.95,48223.0,KEPT
NZ_CP109231.1.fna,1,1,70.73,33928.0,KEPT
NZ_JBJUUQ010000008.1.fna,1,1,36.05,23947.0,KEPT
NZ_CP185396.1.fna,1,1,50.89,132364.0,KEPT
NZ_CP083752.1.fna,1,1,49.93,202973.0,KEPT
NZ_CP085292.1.fna,1,1,34.60,43405.0,KEPT
NZ_CP067249.1.fna,1,1,43.83,3673.0,KEPT
NZ_VUJC01000064.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JACKZO010000420.1.fna,1,1,46.09,1343.0,KEPT
NZ_CP103471.1.fna,1,1,44.50,47715.0,KEPT
NZ_JYGA02000002.1.fna,1,1,44.43,197438.0,KEPT
NC_010726.1.fna,1,1,48.28,41723.0,KEPT
NZ_CP091961.1.fna,1,1,35.41,43769.0,KEPT
NZ_AP022200.1.fna,1,1,34.26,4901.0,KEPT
NZ_CP158354.1.fna,1,1,52.09,130696.0,KEPT
NZ_CP174259.1.fna,1,1,55.59,11970.0,KEPT
NZ_CP036107.1.fna,1,1,31.24,10082.0,KEPT
NZ_QEMQ01000068.1.fna,1,1,44.62,5229.0,KEPT
NZ_CP090189.1.fna,1,1,40.38,38169.0,KEPT
NZ_KY595969.1.fna,1,1,33.42,7672.0,KEPT
NZ_CP039730.1.fna,1,1,33.76,97574.0,KEPT
NZ_CP016179.1.fna,1,1,44.29,340942.0,KEPT
NZ_CP103677.1.fna,1,1,51.79,207376.0,KEPT
NZ_CP010742.1.fna,1,1,58.47,238916.0,KEPT
NZ_OP378683.1.fna,1,1,36.12,56530.0,KEPT
NZ_NNCC01000032.1.fna,1,1,50.00,41987.0,KEPT
NZ_CP070492.1.fna,1,1,61.21,89615.0,KEPT
NZ_RREI01000158.1.fna,1,1,48.71,2404.0,KEPT
NZ_CP035967.1.fna,1,1,32.92,249030.0,KEPT
NZ_CP045210.1.fna,1,1,49.52,163406.0,KEPT
NZ_MCED01000029.1.fna,1,1,46.64,98046.0,KEPT
NZ_CP125638.1.fna,1,1,60.50,652849.0,KEPT
NZ_JAEMUF010000011.1.fna,1,1,32.67,1408.0,KEPT
NZ_CP036893.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP158310.1.fna,1,1,42.32,60461.0,KEPT
NZ_CP148029.1.fna,1,1,65.99,94357.0,KEPT
NZ_MT062913.1.fna,1,1,47.07,347101.0,KEPT
NZ_PHSM01000033.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP123819.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRHR01000162.1.fna,1,1,46.86,2964.0,KEPT
NZ_CP074556.1.fna,1,1,55.26,16323.0,KEPT
NC_013367.1.fna,1,1,49.64,8140.0,KEPT
NZ_CP150099.1.fna,1,1,32.05,7146.0,KEPT
NZ_CP101894.1.fna,1,1,55.19,9294.0,KEPT
NZ_CP072743.1.fna,1,1,50.64,180139.0,KEPT
NZ_CP066425.1.fna,1,1,33.10,12538.0,KEPT
NZ_CP154654.1.fna,1,1,65.50,793453.0,KEPT
NZ_JAIEUD010000002.1.fna,1,1,47.71,310893.0,KEPT
NZ_CP106956.1.fna,1,1,43.59,37068.0,KEPT
NZ_PV575731.1.fna,1,1,38.68,9189.0,KEPT
NZ_CP102710.1.fna,1,1,46.54,28952.0,KEPT
NZ_PHSK01000019.1.fna,1,1,33.13,62731.0,KEPT
NZ_CP116343.1.fna,1,1,47.95,42004.0,KEPT
NZ_JAMYCX010000055.1.fna,1,1,59.85,8147.0,KEPT
NZ_CP089093.2.fna,1,1,35.29,201227.0,KEPT
NZ_CP129741.1.fna,1,1,51.18,150011.0,KEPT
NZ_CP044528.1.fna,1,1,52.11,133593.0,KEPT
NZ_CP159665.1.fna,1,1,52.26,10701.0,KEPT
NZ_CP055342.1.fna,1,1,46.56,2777.0,KEPT
NZ_CP132452.1.fna,1,1,27.68,54575.0,KEPT
NZ_CP044146.1.fna,1,1,47.60,92722.0,KEPT
NZ_CP065701.1.fna,1,1,33.69,26712.0,KEPT
NZ_AP019689.1.fna,1,1,50.37,181469.0,KEPT
NG_049002.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_LO017728.1.fna,1,1,53.41,40543.0,KEPT
NZ_CP141711.1.fna,1,1,35.15,46130.0,KEPT
NZ_CP054442.1.fna,1,1,29.90,36907.0,KEPT
NZ_JBDYFE010000088.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBJHRU010000004.1.fna,1,1,41.57,31506.0,KEPT
NZ_CP117499.1.fna,1,1,35.58,44314.0,KEPT
NZ_MK312244.1.fna,1,1,53.49,118865.0,KEPT
NZ_LKWY01000077.1.fna,1,1,28.02,3048.0,KEPT
NZ_CP062869.1.fna,1,1,51.22,112549.0,KEPT
NZ_OX637966.1.fna,1,1,51.25,74854.0,KEPT
NZ_CP124844.1.fna,1,1,56.17,7725.0,KEPT
NZ_CP028434.1.fna,1,1,50.25,78526.0,KEPT
NC_021250.1.fna,1,1,53.75,129894.0,KEPT
NZ_AP022184.1.fna,1,1,51.02,218891.0,KEPT
NZ_LYDO01000034.1.fna,1,1,50.52,40651.0,KEPT
NZ_CP137197.1.fna,1,1,55.62,98831.0,KEPT
NZ_NPMK01000010.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JACYGO010000003.1.fna,1,1,51.22,63589.0,KEPT
NZ_CP083487.1.fna,1,1,51.25,33771.0,KEPT
NZ_LHAT01000201.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP084489.1.fna,1,1,59.72,132389.0,KEPT
NZ_CP061069.1.fna,1,1,45.25,2044.0,KEPT
NZ_MK994179.1.fna,1,1,38.77,7598.0,KEPT
NZ_JBLLJW010000039.1.fna,1,1,52.65,6999.0,KEPT
NZ_CP045288.2.fna,1,1,66.10,147310.0,KEPT
NZ_JAMQML010000071.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP118680.1.fna,1,1,64.83,3318.0,KEPT
NZ_JBNCMR010000020.1.fna,1,1,48.50,114053.0,KEPT
NZ_LIYV01000147.1.fna,1,1,39.60,4174.0,KEPT
NZ_RREH01000126.1.fna,1,1,53.10,12730.0,KEPT
NZ_CP092763.1.fna,1,1,48.87,57741.0,KEPT
NZ_MT648288.1.fna,1,1,51.08,150124.0,KEPT
NZ_JAQFKQ010000855.1.fna,1,1,49.97,18833.0,KEPT
NZ_CP109587.1.fna,1,1,69.80,504496.0,KEPT
NZ_CP117342.1.fna,1,1,48.66,75130.0,KEPT
NZ_OZ111518.1.fna,1,1,48.86,2460.0,KEPT
NZ_RREO01000177.1.fna,1,1,46.85,10478.0,KEPT
NZ_CP031791.1.fna,1,1,49.26,109702.0,KEPT
NZ_AP023084.1.fna,1,1,30.60,35668.0,KEPT
NZ_CP028134.1.fna,1,1,52.31,5070.0,KEPT
NZ_OY724132.1.fna,1,1,37.01,7033.0,KEPT
NZ_CP032065.1.fna,1,1,57.47,4065.0,KEPT
NZ_CP168200.1.fna,1,1,61.18,44306.0,KEPT
NZ_CP069933.1.fna,1,1,52.12,24818.0,KEPT
NZ_PITM01000119.1.fna,1,1,48.69,4674.0,KEPT
NZ_JBDYIP010000043.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_016594.1.fna,1,1,68.58,1766028.0,KEPT
NZ_CP077587.1.fna,1,1,50.19,6673.0,KEPT
NZ_RRDS01000237.1.fna,1,1,56.88,1178.0,KEPT
NZ_RRMG01000190.1.fna,1,1,38.20,5647.0,KEPT
NZ_CP091858.1.fna,1,1,63.37,31790.0,KEPT
NZ_OZ111379.1.fna,1,1,53.01,94438.0,KEPT
NZ_CP190083.1.fna,1,1,41.38,5148.0,KEPT
NZ_CP177458.1.fna,1,1,44.73,69661.0,KEPT
NZ_CP060217.1.fna,1,1,42.98,4858.0,KEPT
NZ_CP172222.1.fna,1,1,50.66,6776.0,KEPT
NZ_CP144726.1.fna,1,1,49.75,85838.0,KEPT
NZ_CP124441.1.fna,1,1,51.00,1549.0,KEPT
NG_062278.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP110137.1.fna,1,1,62.51,158200.0,KEPT
NZ_LR999868.1.fna,1,1,50.31,89594.0,KEPT
NZ_PP296963.1.fna,1,1,50.73,29391.0,KEPT
NZ_JBOKGN010000035.1.fna,1,1,46.93,7771.0,KEPT
NZ_PP556506.1.fna,1,1,34.33,13304.0,KEPT
NZ_JAWQLS010000002.1.fna,1,1,52.48,73130.0,KEPT
NZ_AP022028.1.fna,1,1,45.84,3139.0,KEPT
NZ_AEYF01000084.1.fna,1,1,63.01,1284.0,KEPT
NZ_QBLO01000010.1.fna,1,1,27.25,16879.0,KEPT
NZ_AMRH02000024.1.fna,1,1,49.59,10861.0,KEPT
NZ_CP037439.1.fna,1,1,38.50,25646.0,KEPT
NZ_CP173549.1.fna,1,1,43.33,25921.0,KEPT
NZ_JARWBV010000005.1.fna,1,1,47.79,64543.0,KEPT
NZ_CP068040.1.fna,1,1,49.06,126454.0,KEPT
NZ_RRSG01000283.1.fna,1,1,59.26,1188.0,KEPT
NZ_CP120040.1.fna,1,1,28.82,3126.0,KEPT
NZ_CP168964.1.fna,1,1,53.32,76317.0,KEPT
