Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
NZ_QEMU01000086.1.fna,1,1,42.30,2390.0,KEPT
NG_059325.1.fna,1,1,31.87,1001.0,KEPT
NZ_JBDYFZ010000061.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_VLPN01000099.1.fna,1,1,30.64,9006.0,KEPT
NZ_AP022602.1.fna,1,1,65.06,211674.0,KEPT
NZ_RRHJ01000224.1.fna,1,1,54.57,2694.0,KEPT
NZ_JBDYDH010000108.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAWWYS010000022.1.fna,1,1,54.25,48973.0,KEPT
NG_047217.1.fna,1,1,25.42,1676.0,KEPT
NZ_LAUH01000337.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP150067.1.fna,1,1,25.60,20463.0,KEPT
NZ_JBDYDR010000128.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP091705.1.fna,1,1,51.52,100940.0,KEPT
NZ_QUAA01000043.1.fna,1,1,49.44,30881.0,KEPT
NZ_OX419552.1.fna,1,1,38.04,64136.0,KEPT
NZ_JBDYJQ010000113.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_PXUW01000031.1.fna,1,1,27.84,13687.0,KEPT
NZ_AP027298.1.fna,1,1,33.47,26064.0,KEPT
NZ_JAJQQO010000045.1.fna,1,1,51.97,14186.0,KEPT
NZ_JAEDZV010000012.1.fna,1,1,47.06,145098.0,KEPT
NZ_LLAL01000070.1.fna,1,1,34.04,2535.0,KEPT
NZ_CP013497.1.fna,1,1,57.81,439584.0,KEPT
NZ_VLPN01000151.1.fna,1,1,35.71,1798.0,KEPT
NC_019358.1.fna,1,1,25.15,11891.0,KEPT
NZ_RRGT01000082.1.fna,1,1,44.58,3042.0,KEPT
NZ_NBOH01000064.1.fna,1,1,46.81,1991.0,KEPT
NZ_JBDYDR010000076.1.fna,1,1,42.16,1793.0,KEPT
NZ_CP041540.1.fna,1,1,48.20,28531.0,KEPT
NZ_RROK01000123.1.fna,1,1,50.19,27459.0,KEPT
NZ_MN125608.1.fna,1,1,49.84,88767.0,KEPT
NZ_OZ012599.1.fna,1,1,65.24,388751.0,KEPT
NG_047847.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_NBOL01000140.1.fna,1,1,47.81,1075.0,KEPT
NZ_CP023831.1.fna,1,1,47.51,5167.0,KEPT
NZ_NBOI01000037.1.fna,1,1,57.31,6097.0,KEPT
NZ_CP151878.1.fna,1,1,33.94,8856.0,KEPT
NZ_JAKRCO010000017.1.fna,1,1,30.02,14935.0,KEPT
NZ_SILW01000003.1.fna,1,1,60.54,957369.0,KEPT
NZ_CM017102.1.fna,1,1,41.13,15473.0,KEPT
NZ_JAPQMA010000223.1.fna,1,1,47.30,3406.0,KEPT
NC_007101.1.fna,1,1,28.89,13374.0,KEPT
NZ_JYFG01000089.1.fna,1,1,52.55,1979.0,KEPT
NC_020183.2.fna,1,1,29.79,6176.0,KEPT
NZ_JARKNR010000007.1.fna,1,1,49.52,8382.0,KEPT
NZ_CP011350.1.fna,1,1,32.86,761374.0,KEPT
NZ_JAHMKC010000033.1.fna,1,1,30.81,2473.0,KEPT
NZ_NOWC01000095.1.fna,1,1,41.08,107365.0,KEPT
NZ_JAUANO010000004.1.fna,1,1,50.17,123829.0,KEPT
NZ_PGEH01000424.1.fna,1,1,30.05,5747.0,KEPT
NZ_WTXR01000234.1.fna,1,1,70.04,2433.0,KEPT
NZ_CP124912.1.fna,1,1,35.10,57398.0,KEPT
NZ_RRFM01000207.1.fna,1,1,48.65,25376.0,KEPT
NZ_RRLO01000104.1.fna,1,1,44.28,1852.0,KEPT
NZ_JADAJL010000291.1.fna,1,1,36.68,5065.0,KEPT
NZ_CP029648.1.fna,1,1,30.81,2473.0,KEPT
NZ_CP095924.1.fna,1,1,56.41,275369.0,KEPT
NZ_CP024668.1.fna,1,1,48.21,167071.0,KEPT
NZ_PITN01000056.1.fna,1,1,55.30,15663.0,KEPT
NZ_ON002624.1.fna,1,1,51.55,151152.0,KEPT
NZ_CP082156.1.fna,1,1,50.82,66722.0,KEPT
NZ_RRCV01000200.1.fna,1,1,56.23,2545.0,KEPT
NZ_RRLH01000070.1.fna,1,1,54.34,1106.0,KEPT
NZ_SIQQ01000006.1.fna,1,1,60.31,20290.0,KEPT
NZ_PHLF01000006.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP056534.1.fna,1,1,51.98,6995.0,KEPT
NZ_PITN01000076.1.fna,1,1,53.72,4168.0,KEPT
NZ_JBHJMA010000006.1.fna,1,1,51.54,60639.0,KEPT
NZ_PDDQ01000007.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JACGGI010000021.1.fna,1,1,52.32,12427.0,KEPT
NZ_CP122883.1.fna,1,1,46.75,40758.0,KEPT
NC_007962.1.fna,1,1,29.49,3828.0,KEPT
NZ_PP589673.1.fna,1,1,33.91,64230.0,KEPT
NZ_RRFN01000127.1.fna,1,1,53.75,1213.0,KEPT
NZ_JBFUPY010000047.1.fna,1,1,48.96,18152.0,KEPT
NZ_SIOR01000004.1.fna,1,1,61.02,594878.0,KEPT
NZ_LAUI01000047.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP147076.1.fna,1,1,50.58,120365.0,KEPT
NZ_JBDYFK010000025.1.fna,1,1,51.93,70839.0,KEPT
NG_048912.1.fna,1,1,52.32,1076.0,KEPT
NZ_NHMX01000036.1.fna,1,1,44.00,48122.0,KEPT
NZ_RRSC01000255.1.fna,1,1,56.56,2926.0,KEPT
NZ_JAIVKF010000100.1.fna,1,1,31.10,14567.0,KEPT
NZ_CP023065.1.fna,1,1,59.34,742373.0,KEPT
NZ_CP086968.1.fna,1,1,65.35,82229.0,KEPT
NZ_JACSHL010000082.1.fna,1,1,50.68,15644.0,KEPT
NZ_LKZK01000093.1.fna,1,1,29.57,6124.0,KEPT
NZ_JBFUPY010000037.1.fna,1,1,53.81,38077.0,KEPT
NZ_JBDKYL010000182.1.fna,1,1,54.00,3867.0,KEPT
NZ_CP122714.1.fna,1,1,52.55,71813.0,KEPT
NZ_CP067430.1.fna,1,1,47.23,92972.0,KEPT
NZ_CP097551.1.fna,1,1,61.04,86206.0,KEPT
NZ_CP031925.1.fna,1,1,42.55,4148.0,KEPT
NZ_MTZX01000054.1.fna,1,1,51.96,36358.0,KEPT
NZ_ABDN02000062.1.fna,1,1,33.05,94725.0,KEPT
NZ_JBDYJQ010000094.1.fna,1,1,54.97,1066.0,KEPT
NZ_QWDG01000002.1.fna,1,1,49.58,75138.0,KEPT
NZ_CP045992.1.fna,1,1,45.63,3478.0,KEPT
NZ_NPIJ01000058.1.fna,1,1,50.00,14261.0,KEPT
NZ_VLPQ01000100.1.fna,1,1,30.19,7657.0,KEPT
NZ_CP122725.1.fna,1,1,51.36,4778.0,KEPT
NZ_JBDYGO010000021.1.fna,1,1,51.10,38537.0,KEPT
NZ_JBDYJE010000033.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBDYDM010000095.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP013645.1.fna,1,1,60.99,408857.0,KEPT
NZ_LXQU01000040.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRMD01000081.1.fna,1,1,46.82,6649.0,KEPT
NZ_NBOR01000063.1.fna,1,1,49.65,47311.0,KEPT
NZ_OX332824.1.fna,1,1,31.69,7492.0,KEPT
NZ_AP019532.1.fna,1,1,44.81,82605.0,KEPT
NZ_SIPD01000005.1.fna,1,1,60.29,520156.0,KEPT
NZ_CP009841.1.fna,1,1,50.20,95328.0,KEPT
NZ_JBEEAZ010000010.1.fna,1,1,44.11,127960.0,KEPT
NZ_LS992182.1.fna,1,1,53.33,133139.0,KEPT
NZ_JBDYFC010000048.1.fna,1,1,46.34,16604.0,KEPT
NZ_JARGDG010000161.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_SIQI01000005.1.fna,1,1,59.56,34722.0,KEPT
NZ_MT920903.1.fna,1,1,51.03,303071.0,KEPT
NZ_CP041957.1.fna,1,1,52.40,83648.0,KEPT
NZ_PSST01000001.1.fna,1,1,46.35,230788.0,KEPT
NZ_JBHGVV010000004.1.fna,1,1,53.99,86122.0,KEPT
NZ_SIQL01000004.1.fna,1,1,60.86,580339.0,KEPT
NZ_RRSE01000208.1.fna,1,1,36.16,12732.0,KEPT
NZ_RRHZ01000164.1.fna,1,1,49.02,2974.0,KEPT
NZ_RRPJ01000116.1.fna,1,1,49.77,75022.0,KEPT
NZ_QWDG01000042.1.fna,1,1,56.73,2845.0,KEPT
NZ_JAMRYU010000176.1.fna,1,1,28.81,3079.0,KEPT
NZ_CP097240.1.fna,1,1,52.92,70829.0,KEPT
NZ_JACKZM010000417.1.fna,1,1,38.29,1841.0,KEPT
NZ_JACKZM010000414.1.fna,1,1,34.83,2067.0,KEPT
NZ_ABKB02000013.1.fna,1,1,28.41,1700.0,KEPT
NZ_SIPB01000002.1.fna,1,1,60.56,646586.0,KEPT
NZ_SRML01000079.1.fna,1,1,44.04,1333.0,KEPT
NZ_VOOE01000126.1.fna,1,1,46.50,4686.0,KEPT
NZ_LXNN01000148.1.fna,1,1,38.66,3316.0,KEPT
NZ_LR025105.1.fna,1,1,51.22,63589.0,KEPT
NG_088453.1.fna,1,1,39.10,1826.0,KEPT
NZ_JARGDG010000087.1.fna,1,1,54.65,27769.0,KEPT
NZ_PGEG01000560.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBJNVQ010000009.1.fna,1,1,32.66,32426.0,KEPT
NZ_CP095729.1.fna,1,1,32.76,69303.0,KEPT
NZ_OW969714.1.fna,1,1,40.76,26834.0,KEPT
NZ_RRJE01000083.1.fna,1,1,49.04,3917.0,KEPT
NZ_LS992169.1.fna,1,1,51.60,172923.0,KEPT
NC_019057.1.fna,1,1,52.27,70262.0,KEPT
NZ_LAUE01000004.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBDYEZ010000113.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRFK01000089.1.fna,1,1,53.08,1317.0,KEPT
NZ_CP097039.1.fna,1,1,34.56,82447.0,KEPT
NZ_JBDYJP010000028.1.fna,1,1,61.68,12098.0,KEPT
NZ_LWAG01000098.1.fna,1,1,32.00,3825.0,KEPT
NZ_MAOO01000114.1.fna,1,1,48.74,1832.0,KEPT
NZ_CP087033.1.fna,1,1,57.60,281175.0,KEPT
NZ_SIKC01000002.1.fna,1,1,61.12,377885.0,KEPT
NZ_RRSG01000309.1.fna,1,1,48.08,4534.0,KEPT
NZ_SIKM01000002.1.fna,1,1,60.66,1286067.0,KEPT
NZ_SRLF01000028.1.fna,1,1,33.21,10549.0,KEPT
NZ_CP016405.1.fna,1,1,42.65,63329.0,KEPT
NZ_CP114800.1.fna,1,1,38.19,2558.0,KEPT
NZ_CP021684.1.fna,1,1,52.07,84929.0,KEPT
NC_014172.1.fna,1,1,33.27,312963.0,KEPT
NZ_CP152429.1.fna,1,1,32.59,341000.0,KEPT
NZ_RRJR01000177.1.fna,1,1,50.40,6752.0,KEPT
NZ_JBDYEE010000096.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JACGYN010000002.1.fna,1,1,33.40,364491.0,KEPT
NG_047555.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRLH01000085.1.fna,1,1,52.52,1228.0,KEPT
NZ_JZCT01000027.1.fna,1,1,39.76,7594.0,KEPT
NZ_JANVCV010000001.1.fna,1,1,49.71,198840.0,KEPT
NZ_CP122764.1.fna,1,1,49.69,78399.0,KEPT
NZ_JBJUUK010000005.1.fna,1,1,36.06,23937.0,KEPT
NZ_LAUF01000008.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBDYFE010000097.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRHE01000211.1.fna,1,1,41.84,11868.0,KEPT
NZ_JPGT01000101.1.fna,1,1,53.19,3937.0,KEPT
NZ_KM107847.1.fna,1,1,49.21,3215.0,KEPT
NZ_RRSG01000291.1.fna,1,1,49.48,2789.0,KEPT
NZ_RRME01000073.1.fna,1,1,51.82,63429.0,KEPT
NZ_PHLG01000003.1.fna,1,1,35.43,11930.0,KEPT
NZ_NKYG02000005.1.fna,1,1,33.79,47898.0,KEPT
NZ_ASWX01000006.1.fna,1,1,34.31,61226.0,KEPT
NZ_CP064189.1.fna,1,1,61.76,461509.0,KEPT
NZ_ALAL01000013.1.fna,1,1,35.83,122469.0,KEPT
NZ_RROE01000103.1.fna,1,1,52.96,6029.0,KEPT
NZ_JAMYDD010000067.1.fna,1,1,51.42,3314.0,KEPT
NZ_POWG01000084.1.fna,1,1,63.13,7343.0,KEPT
NZ_RRLX01000091.1.fna,1,1,50.34,24021.0,KEPT
NZ_VLPO01000129.1.fna,1,1,34.96,4150.0,KEPT
NZ_RRFZ01000098.1.fna,1,1,52.20,20567.0,KEPT
NZ_JAYXUI010000035.1.fna,1,1,43.98,39855.0,KEPT
NZ_RRDI01000191.1.fna,1,1,49.01,1916.0,KEPT
NZ_NJBC01000016.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAHMGT010000031.1.fna,1,1,30.42,2600.0,KEPT
NZ_RRTM01000111.1.fna,1,1,46.37,18506.0,KEPT
NZ_CP097054.1.fna,1,1,34.17,19187.0,KEPT
NZ_JBDYHE010000047.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRPH01000162.1.fna,1,1,50.27,7402.0,KEPT
NZ_RRLG01000070.1.fna,1,1,41.09,3220.0,KEPT
NZ_CP055107.1.fna,1,1,46.89,301800.0,KEPT
NZ_JARVWN010000009.1.fna,1,1,34.23,121455.0,KEPT
NZ_RRML01000108.1.fna,1,1,52.05,29717.0,KEPT
NZ_MT560068.1.fna,1,1,54.82,4938.0,KEPT
NZ_CP111065.1.fna,1,1,30.88,86051.0,KEPT
NZ_JADAJX010000221.1.fna,1,1,35.51,2202.0,KEPT
NZ_CP009905.1.fna,1,1,44.83,70290.0,KEPT
NZ_LJCC01000029.1.fna,1,1,51.67,49781.0,KEPT
NZ_NBOH01000074.1.fna,1,1,58.03,1894.0,KEPT
NZ_RROS01000135.1.fna,1,1,49.26,6681.0,KEPT
NG_062283.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_SILS01000003.1.fna,1,1,60.77,537435.0,KEPT
NZ_JBDYJQ010000089.1.fna,1,1,55.69,1625.0,KEPT
NZ_JAMRYS010000114.1.fna,1,1,48.27,3391.0,KEPT
NZ_JACSEN010000039.1.fna,1,1,48.97,16136.0,KEPT
NZ_RPDA01000106.1.fna,1,1,45.85,68345.0,KEPT
NZ_JAZGLZ010000071.1.fna,1,1,36.79,5899.0,KEPT
NZ_CP073187.1.fna,1,1,30.82,37518.0,KEPT
NZ_PPGH01000033.1.fna,1,1,49.48,15163.0,KEPT
NZ_JAMYDH010000412.1.fna,1,1,59.31,7168.0,KEPT
NZ_JAMYDA010000059.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP028484.1.fna,1,1,52.21,128911.0,KEPT
NZ_CP024804.1.fna,1,1,51.19,1934.0,KEPT
NC_025178.1.fna,1,1,48.59,7036.0,KEPT
NZ_LKYO01000055.1.fna,1,1,31.61,9919.0,KEPT
NZ_CP043038.1.fna,1,1,55.38,4234.0,KEPT
NG_048123.1.fna,1,1,39.09,1412.0,KEPT
NZ_JACKZQ010000599.1.fna,1,1,40.97,19274.0,KEPT
NZ_CP121645.1.fna,1,1,60.95,441693.0,KEPT
NZ_CP083841.1.fna,1,1,53.39,3497.0,KEPT
NZ_CP010877.1.fna,1,1,50.20,1506.0,KEPT
NC_011839.1.fna,1,1,39.53,33333.0,KEPT
NZ_CP123281.1.fna,1,1,48.11,199024.0,KEPT
NZ_OW970499.1.fna,1,1,41.49,4167.0,KEPT
NZ_JARGDG010000098.1.fna,1,1,53.75,14117.0,KEPT
NG_049075.1.fna,1,1,52.89,1140.0,KEPT
NZ_JAMRYS010000109.1.fna,1,1,41.02,8893.0,KEPT
NZ_CP070526.1.fna,1,1,54.96,10122.0,KEPT
NZ_NBOL01000160.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRME01000077.1.fna,1,1,45.19,10382.0,KEPT
NZ_CP084885.1.fna,1,1,54.60,224373.0,KEPT
NZ_CP073169.1.fna,1,1,31.74,29540.0,KEPT
NZ_RRSK01000253.1.fna,1,1,53.33,1260.0,KEPT
NZ_RRNF01000137.1.fna,1,1,55.95,4831.0,KEPT
NZ_RRGT01000083.1.fna,1,1,48.43,19321.0,KEPT
NZ_SIPJ01000002.1.fna,1,1,60.69,802709.0,KEPT
NZ_JAXRKQ010000010.1.fna,1,1,47.51,5167.0,KEPT
NZ_PYUS01000039.1.fna,1,1,54.80,31480.0,KEPT
NZ_RRSA01000242.1.fna,1,1,50.99,27197.0,KEPT
NZ_CP115033.1.fna,1,1,52.26,5410.0,KEPT
NZ_LAUH01000353.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_LR130559.1.fna,1,1,44.59,47288.0,KEPT
NZ_JASBCJ010000033.1.fna,1,1,52.82,3830.0,KEPT
NZ_JBBEFW010000013.1.fna,1,1,50.97,73438.0,KEPT
NZ_WXYV01000007.1.fna,1,1,51.26,6744.0,KEPT
NZ_LZCY01000049.1.fna,1,1,46.28,2340.0,KEPT
NZ_CP015845.2.fna,1,1,40.03,34689.0,KEPT
NZ_PGSA01000449.1.fna,1,1,33.06,14053.0,KEPT
NZ_LKZP01000071.1.fna,1,1,42.63,1553.0,KEPT
NZ_RREL01000130.1.fna,1,1,52.78,1332.0,KEPT
NZ_OZ039047.1.fna,1,1,47.38,5631.0,KEPT
NZ_SIPA01000007.1.fna,1,1,58.76,220015.0,KEPT
NZ_LHAT01000226.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JALEBW010000034.1.fna,1,1,48.21,38528.0,KEPT
NZ_AHAV01000203.1.fna,1,1,43.72,3831.0,KEPT
NZ_JADAID010000134.1.fna,1,1,47.10,12353.0,KEPT
NZ_JBDYGU010000052.1.fna,1,1,43.75,1465.0,KEPT
NZ_CP125344.1.fna,1,1,49.95,217869.0,KEPT
NZ_CP043695.1.fna,1,1,29.86,8255.0,KEPT
NZ_QEMT01000120.1.fna,1,1,44.62,5229.0,KEPT
NZ_JAQFLL010000240.1.fna,1,1,57.06,1339.0,KEPT
NZ_CP114518.1.fna,1,1,30.90,144347.0,KEPT
NZ_VOOD01000080.1.fna,1,1,46.93,5698.0,KEPT
NZ_JAWKHD010000018.1.fna,1,1,31.37,4969.0,KEPT
NZ_OX460962.1.fna,1,1,32.07,2423.0,KEPT
NZ_LT985302.1.fna,1,1,44.46,47789.0,KEPT
NZ_JXTA01000074.1.fna,1,1,55.02,5914.0,KEPT
NZ_JBLFJV010000007.1.fna,1,1,70.78,282685.0,KEPT
NZ_RRDT01000105.1.fna,1,1,51.32,15044.0,KEPT
NZ_MBOL01000005.1.fna,1,1,39.77,7539.0,KEPT
NZ_RRTU01000227.1.fna,1,1,52.35,3513.0,KEPT
NZ_JAKJLM010000051.1.fna,1,1,49.44,9775.0,KEPT
NZ_PGEH01000421.1.fna,1,1,50.51,3340.0,KEPT
NZ_RRER01000189.1.fna,1,1,46.47,5673.0,KEPT
NZ_CP029272.1.fna,1,1,61.09,49010.0,KEPT
NZ_PGEG01000603.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP090562.1.fna,1,1,62.05,51962.0,KEPT
NZ_CP049903.1.fna,1,1,41.69,31994.0,KEPT
NZ_JBDYEO010000039.1.fna,1,1,55.91,3901.0,KEPT
NZ_JBDYIF010000021.1.fna,1,1,55.42,80205.0,KEPT
NZ_JBAFXM010000070.1.fna,1,1,37.36,1282.0,KEPT
NZ_CP124503.1.fna,1,1,51.83,146767.0,KEPT
NZ_JAMWBM010000002.1.fna,1,1,56.57,394987.0,KEPT
NZ_JBDYIC010000082.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_PITM01000158.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP076480.1.fna,1,1,35.74,57509.0,KEPT
NZ_JBDYJL010000009.1.fna,1,1,56.39,112042.0,KEPT
NZ_POWG01000063.1.fna,1,1,66.98,27644.0,KEPT
NZ_SINW01000003.1.fna,1,1,60.65,672113.0,KEPT
NZ_JBDYGV010000027.1.fna,1,1,52.83,2917.0,KEPT
NZ_JBDYIB010000124.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP029106.1.fna,1,1,51.42,1546.0,KEPT
NZ_RRJU01000055.1.fna,1,1,43.12,27355.0,KEPT
NZ_QRAH01000113.1.fna,1,1,52.20,10194.0,KEPT
NZ_JARESK010000132.1.fna,1,1,49.51,7760.0,KEPT
NZ_JBAKMR010000055.1.fna,1,1,29.74,6261.0,KEPT
NZ_CP121672.1.fna,1,1,38.01,17876.0,KEPT
NZ_MF621616.1.fna,1,1,60.68,9995.0,KEPT
NZ_CP008958.1.fna,1,1,47.64,92076.0,KEPT
NZ_JABFAH010000037.1.fna,1,1,40.53,7679.0,KEPT
NZ_RRJC01000138.1.fna,1,1,53.37,13405.0,KEPT
NZ_PDUN01000109.1.fna,1,1,31.43,7037.0,KEPT
NZ_RRFU01000163.1.fna,1,1,48.21,4478.0,KEPT
NZ_AAFL01000030.1.fna,1,1,22.51,2115.0,KEPT
NZ_CP029271.1.fna,1,1,60.60,49745.0,KEPT
NZ_CP091084.1.fna,1,1,60.05,34729.0,KEPT
NZ_PDDQ01000228.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBDYGY010000148.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP042339.1.fna,1,1,48.59,55253.0,KEPT
NZ_CP064007.1.fna,1,1,43.75,39574.0,KEPT
NZ_PUWY01000063.1.fna,1,1,33.56,6002.0,KEPT
NZ_JBDYIB010000073.1.fna,1,1,51.46,1368.0,KEPT
NZ_JBDYEO010000062.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_VUIY01000032.1.fna,1,1,51.33,4362.0,KEPT
NZ_OX637960.1.fna,1,1,51.97,162859.0,KEPT
NZ_RRIR01000128.1.fna,1,1,56.00,1166.0,KEPT
NZ_AP025699.1.fna,1,1,38.41,22428.0,KEPT
NZ_CP019897.1.fna,1,1,45.27,3126.0,KEPT
NZ_NTGK01000141.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBAJAH010000048.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRIP01000125.1.fna,1,1,49.13,5143.0,KEPT
NZ_CP088127.1.fna,1,1,52.59,83070.0,KEPT
NZ_NPII01000102.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RBVK01000060.1.fna,1,1,30.07,26754.0,KEPT
NZ_JAOAOE010000007.1.fna,1,1,51.37,38839.0,KEPT
NG_062293.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NG_048630.1.fna,1,1,57.77,1146.0,KEPT
NZ_LAUF01000029.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP027446.1.fna,1,1,48.26,74269.0,KEPT
NZ_RROR01000125.1.fna,1,1,45.99,6538.0,KEPT
NZ_CP054300.1.fna,1,1,50.07,2155.0,KEPT
NZ_CP095739.1.fna,1,1,36.21,7666.0,KEPT
NZ_RRPN01000192.1.fna,1,1,51.38,19642.0,KEPT
NZ_RRSH01000297.1.fna,1,1,47.09,88579.0,KEPT
NZ_RRDH01000184.1.fna,1,1,45.39,4693.0,KEPT
NZ_NPIJ01000049.1.fna,1,1,49.74,20777.0,KEPT
NZ_RRGM01000173.1.fna,1,1,54.29,1131.0,KEPT
NG_047595.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP009572.1.fna,1,1,66.69,163311.0,KEPT
NZ_RRRL01000184.1.fna,1,1,49.07,1671.0,KEPT
NZ_JBAJGU010000050.1.fna,1,1,32.73,5799.0,KEPT
NZ_CP024831.1.fna,1,1,51.08,216181.0,KEPT
NG_050489.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP066974.1.fna,1,1,62.72,38763.0,KEPT
NZ_NHMX01000055.1.fna,1,1,51.96,36340.0,KEPT
NZ_JBDYFE010000117.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_LT985232.1.fna,1,1,49.74,4087.0,KEPT
NZ_RRFI01000127.1.fna,1,1,57.52,3164.0,KEPT
NZ_JBDYDH010000101.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_OQ821159.1.fna,1,1,53.39,72331.0,KEPT
NZ_CP086829.1.fna,1,1,57.60,281172.0,KEPT
NZ_LLBP01000052.1.fna,1,1,32.87,10081.0,KEPT
NZ_RRSB01000256.1.fna,1,1,47.94,10934.0,KEPT
NZ_RRSJ01000352.1.fna,1,1,46.58,1127.0,KEPT
NZ_AAES01000048.1.fna,1,1,32.51,182566.0,KEPT
NZ_MOLX01000076.1.fna,1,1,61.55,1901.0,KEPT
NZ_RRSU01000166.1.fna,1,1,46.85,10477.0,KEPT
NZ_CP154905.1.fna,1,1,52.33,5851.0,KEPT
NZ_RRPE01000152.1.fna,1,1,47.38,2581.0,KEPT
NZ_JBDYIC010000054.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NG_047464.1.fna,1,1,55.83,1037.0,KEPT
NC_016009.1.fna,1,1,35.14,19557.0,KEPT
NZ_RRGG01000148.1.fna,1,1,47.03,1214.0,KEPT
NZ_CP012551.1.fna,1,1,30.73,36884.0,KEPT
NZ_RRHL01000166.1.fna,1,1,46.06,6656.0,KEPT
NZ_CP086487.1.fna,1,1,48.58,6647.0,KEPT
NZ_NBON01000070.1.fna,1,1,45.55,38722.0,KEPT
NZ_JACWHM010000050.1.fna,1,1,50.71,2978.0,KEPT
NZ_CP086809.1.fna,1,1,57.58,277102.0,KEPT
NZ_WTXR01000017.1.fna,1,1,63.29,83638.0,KEPT
NZ_CP025274.1.fna,1,1,46.43,6761.0,KEPT
NZ_JALGQD010000004.1.fna,1,1,50.85,117045.0,KEPT
NZ_AICL01000007.1.fna,1,1,32.16,143032.0,KEPT
NZ_CP053861.1.fna,1,1,68.46,26630.0,KEPT
NZ_CP009582.1.fna,1,1,44.24,46177.0,KEPT
NZ_CP044438.1.fna,1,1,51.37,114090.0,KEPT
NZ_JBDYHN010000062.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAYMCP010000017.1.fna,1,1,26.65,10457.0,KEPT
NZ_JBHFKP010000003.1.fna,1,1,52.25,61939.0,KEPT
NZ_RRFK01000101.1.fna,1,1,45.77,4761.0,KEPT
NZ_PDDQ01000268.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBJUUF010000002.1.fna,1,1,35.59,233362.0,KEPT
NZ_JABXQT010000006.1.fna,1,1,47.99,9530.0,KEPT
NZ_JBDYDM010000073.1.fna,1,1,48.43,1338.0,KEPT
NZ_SIMK01000005.1.fna,1,1,60.53,490868.0,KEPT
NZ_RRSB01000308.1.fna,1,1,57.51,2676.0,KEPT
NZ_PP589698.1.fna,1,1,31.36,32983.0,KEPT
NZ_AP025357.1.fna,1,1,64.68,138487.0,KEPT
NZ_JBEHCD020000005.1.fna,1,1,71.25,189729.0,KEPT
NZ_OQ821199.1.fna,1,1,60.37,13234.0,KEPT
NZ_CP138629.1.fna,1,1,69.56,291635.0,KEPT
NZ_JAUTCX010000026.1.fna,1,1,30.85,2473.0,KEPT
NZ_ASHV01000098.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAQFLN010000087.1.fna,1,1,48.11,3577.0,KEPT
